gene,samples_ge_min_count,retained
NAAA,6,True
NAB1,6,True
NAB2,6,True
NACA,6,True
NACC1,6,True
NACC2,6,True
NADK,6,True
NADSYN1,6,True
NAE1,6,True
NAF1,6,True
NAG,6,True
NAGA,6,True
NAGK,6,True
NAGLU,6,True
NAGPA,6,True
NAIF1,6,True
NAMPT,6,True
NANP,6,True
NANS,6,True
NAP1L1,6,True
NAP1L4,6,True
NAP5,6,True
NAPA,6,True
NAPB,6,True
NAPEPLD,6,True
NAPRT1,6,True
NARF,6,True
NARFL,6,True
NARG1,6,True
NARG1L,6,True
NARG2,6,True
NARS,6,True
NARS2,6,True
NAT10,6,True
NAT11,6,True
NAT12,6,True
NAT13,6,True
NAT15,6,True
NAT5,6,True
NAT6,6,True
NAV1,6,True
NAV2,6,True
NAV3,6,True
NBEA,6,True
NBEAL1,6,True
NBEAL2,6,True
NBL1,6,True
NBN,6,True
NBR1,6,True
NCALD,6,True
NCAM1,4,True
NCAPD2,6,True
NCAPD3,6,True
NCAPG,6,True
NCAPG2,6,True
NCAPH,6,True
NCAPH2,6,True
NCBP1,6,True
NCBP2,6,True
NCCRP1,6,True
NCDN,6,True
NCF2,6,True
NCK1,6,True
NCK2,6,True
NCKAP1,6,True
NCKAP1L,6,True
NCKIPSD,6,True
NCL,6,True
NCLN,6,True
NCOA1,6,True
NCOA2,6,True
NCOA3,6,True
NCOA4,6,True
NCOA5,6,True
NCOA6,6,True
NCOA7,6,True
NCOR1,6,True
NCOR2,6,True
NCRNA00084,6,True
NCRNA00094,6,True
NCSTN,6,True
NDE1,6,True
NDEL1,6,True
NDFIP1,6,True
NDFIP2,6,True
NDN,6,True
NDRG1,6,True
NDRG2,6,True
NDRG3,6,True
NDRG4,6,True
NDST1,6,True
NDST2,6,True
NDUFA10,6,True
NDUFA12,6,True
NDUFA13,6,True
NDUFA4,6,True
NDUFA5,6,True
NDUFA6,6,True
NDUFA8,6,True
NDUFAF1,6,True
NDUFB11,6,True
NDUFB3,6,True
NDUFB6,6,True
NDUFB8,6,True
NDUFC1,6,True
NDUFC2,6,True
NDUFS1,6,True
NDUFS2,6,True
NDUFS3,6,True
NDUFS4,6,True
NDUFS6,6,True
NDUFS7,6,True
NDUFV1,6,True
NDUFV3,6,True
NEB,6,True
NEBL,6,True
NECAB3,6,True
NECAP1,6,True
NECAP2,6,True
NEDD1,6,True
NEDD4,6,True
NEDD4L,6,True
NEDD8,6,True
NEFL,6,True
NEIL2,6,True
NEIL3,6,True
NEK1,6,True
NEK4,6,True
NEK6,6,True
NEK9,6,True
NELF,6,True
NEO1,6,True
NES,6,True
NET1,6,True
NETO2,6,True
NEU1,6,True
NEU3,6,True
NEXN,6,True
NF1,6,True
NF2,6,True
NFAM1,6,True
NFASC,6,True
NFAT5,6,True
NFATC1,6,True
NFATC2,6,True
NFATC2IP,6,True
NFATC3,6,True
NFATC4,6,True
NFE2L1,6,True
NFE2L2,6,True
NFIA,6,True
NFIB,6,True
NFIC,6,True
NFIL3,6,True
NFIX,6,True
NFKB1,6,True
NFKB2,6,True
NFKBIA,6,True
NFKBIB,6,True
NFKBID,6,True
NFKBIE,6,True
NFKBIL1,6,True
NFKBIL2,6,True
NFKBIZ,6,True
NFS1,6,True
NFU1,6,True
NFX1,6,True
NFXL1,6,True
NFYA,6,True
NFYB,6,True
NFYC,6,True
NGDN,6,True
NGEF,6,True
NGFR,6,True
NGFRAP1,6,True
NGLY1,6,True
NGRN,6,True
NHEDC2,5,True
NHEJ1,6,True
NHLRC2,6,True
NHLRC3,6,True
NHP2L1,6,True
NHS,6,True
NHSL2,6,True
NICN1,6,True
NID1,6,True
NID2,6,True
NIF3L1,6,True
NIN,6,True
NINJ1,6,True
NIP30,6,True
NIP7,6,True
NIPA1,6,True
NIPA2,6,True
NIPBL,6,True
NIPSNAP1,6,True
NIPSNAP3A,6,True
NISCH,6,True
NIT1,6,True
NIT2,6,True
NKD2,6,True
NKIRAS1,6,True
NKIRAS2,6,True
NKRF,6,True
NKTR,6,True
NLE1,6,True
NLGN2,6,True
NLK,6,True
NLN,6,True
NLP,6,True
NLRC3,6,True
NLRC5,6,True
NLRP1,6,True
NLRX1,6,True
NMD3,6,True
NME1,6,True
NME2,6,True
NME2P1,6,True
NMI,6,True
NMNAT1,6,True
NMNAT3,6,True
NMT1,6,True
NMT2,6,True
NNMT,6,True
NNT,6,True
NOB1,6,True
NOC2L,6,True
NOC3L,6,True
NOD1,6,True
NOD2,6,True
NOL10,6,True
NOL11,6,True
NOL12,6,True
NOL3,6,True
NOL6,6,True
NOL8,6,True
NOL9,6,True
NOLC1,6,True
NOM1,6,True
NONO,6,True
NOP14,6,True
NOP16,6,True
NOP2,6,True
NOPE,6,True
NOS1,6,True
NOS1AP,6,True
NOS3,6,True
NOSIP,6,True
NOTCH1,6,True
NOTCH2,6,True
NOTCH2NL,6,True
NOTCH3,6,True
NOTCH4,6,True
NOXA1,5,True
NP,6,True
NPAL1,6,True
NPAL2,6,True
NPAL3,6,True
NPAS2,6,True
NPAT,6,True
NPC1,6,True
NPEPL1,6,True
NPEPPS,6,True
NPHP3,6,True
NPHP4,6,True
NPL,6,True
NPLOC4,6,True
NPM1,6,True
NPNT,6,True
NPR1,6,True
NPR2,5,True
NPR3,6,True
NPTN,6,True
NPTXR,6,True
NQO1,6,True
NQO2,6,True
NR1D1,6,True
NR1D2,6,True
NR1H2,6,True
NR2C1,6,True
NR2C2,6,True
NR2C2AP,6,True
NR2F1,6,True
NR2F2,6,True
NR2F6,6,True
NR3C1,6,True
NR3C2,5,True
NR4A1,6,True
NR4A2,6,True
NR4A3,6,True
NRAP,5,True
NRARP,6,True
NRAS,6,True
NRBP1,6,True
NRBP2,6,True
NRCAM,6,True
NRD1,6,True
NRF1,6,True
NRG1,6,True
NRIP1,6,True
NRM,6,True
NRP1,6,True
NRP2,6,True
NRSN2,6,True
NSD1,6,True
NSDHL,6,True
NSF,6,True
NSFL1C,6,True
NSL1,6,True
NSMAF,6,True
NSMCE1,6,True
NSMCE4A,6,True
NSUN2,6,True
NSUN4,6,True
NSUN5,6,True
NSUN6,6,True
NT5C2,6,True
NT5C3,6,True
NT5C3L,6,True
NT5DC2,6,True
NT5DC3,6,True
NT5E,6,True
NTHL1,6,True
NTN1,6,True
NTN4,6,True
NTRK2,6,True
NUAK1,6,True
NUAK2,6,True
NUB1,6,True
NUBP2,6,True
NUBPL,6,True
NUCB2,6,True
NUCKS1,6,True
NUDCD1,6,True
NUDCD3,6,True
NUDT12,6,True
NUDT14,6,True
NUDT15,6,True
NUDT16,6,True
NUDT19,6,True
NUDT2,6,True
NUDT21,6,True
NUDT3,6,True
NUDT5,6,True
NUDT9,6,True
NUF2,6,True
NUFIP2,6,True
NUMA1,6,True
NUMB,6,True
NUMBL,6,True
NUP107,6,True
NUP133,6,True
NUP153,6,True
NUP155,6,True
NUP160,6,True
NUP188,6,True
NUP205,6,True
NUP210,6,True
NUP214,6,True
NUP35,6,True
NUP43,6,True
NUP50,6,True
NUP54,6,True
NUP62,6,True
NUP85,6,True
NUP88,6,True
NUP93,6,True
NUP98,6,True
NUPL1,6,True
NUPL2,6,True
NUS1,6,True
NUSAP1,6,True
NUTF2,6,True
NVL,6,True
NXF1,6,True
NXN,6,True
NXT2,6,True
OAS1,6,True
OAS2,6,True
OAS3,6,True
OASL,6,True
OAT,6,True
OAZ1,6,True
OAZ2,6,True
OBFC1,6,True
OBFC2A,6,True
OBFC2B,6,True
OBSCN,6,True
OBSL1,6,True
OCIAD1,6,True
OCIAD2,6,True
OCLN,5,True
OCRL,6,True
ODC1,6,True
ODF2,6,True
ODF2L,6,True
ODF3B,6,True
ODZ2,6,True
ODZ3,6,True
ODZ4,6,True
OFD1,6,True
OGDH,6,True
OGFOD1,6,True
OGFOD2,6,True
OGFR,6,True
OGFRL1,6,True
OGG1,6,True
OGT,6,True
OLA1,6,True
OLFM1,6,True
OLFML2A,6,True
OMA1,6,True
OPA1,6,True
OPA3,6,True
OPHN1,6,True
OPLAH,6,True
OPN3,6,True
OPRS1,6,True
OPTN,6,True
ORAI1,6,True
ORAI2,6,True
ORAOV1,6,True
ORC1L,6,True
ORC2L,6,True
ORC3L,6,True
ORC4L,6,True
ORC5L,6,True
ORC6L,6,True
ORMDL1,6,True
ORMDL2,6,True
ORMDL3,6,True
OS9,6,True
OSBP,6,True
OSBP2,6,True
OSBPL10,6,True
OSBPL11,6,True
OSBPL1A,6,True
OSBPL2,6,True
OSBPL3,6,True
OSBPL5,6,True
OSBPL6,6,True
OSBPL7,6,True
OSBPL8,6,True
OSBPL9,6,True
OSGEP,6,True
OSGIN1,6,True
OSGIN2,6,True
OSMR,6,True
OSTF1,6,True
OSTM1,6,True
OTOP3,4,True
OTUB1,6,True
OTUB2,6,True
OTUD3,6,True
OTUD4,6,True
OTUD5,6,True
OTUD6B,6,True
OTUD7B,6,True
OVCA2,6,True
OVOL1,6,True
OXA1L,6,True
OXCT1,6,True
OXNAD1,6,True
OXR1,6,True
OXSM,6,True
OXSR1,6,True
P11,5,True
P2RX4,6,True
P2RY1,6,True
P2RY11,6,True
P2RY2,6,True
P2RY5,6,True
P4HA1,6,True
P4HA2,6,True
P4HB,6,True
P53AIP1,6,True
P76,6,True
PA2G4,6,True
PAAF1,6,True
PABPC1,6,True
PABPC1L,6,True
PABPC3,6,True
PABPC4,6,True
PABPN1,6,True
PACRGL,6,True
PACS1,6,True
PACS2,6,True
PADI1,5,True
PADI2,6,True
PAF1,6,True
PAFAH1B1,6,True
PAFAH1B2,6,True
PAFAH1B3,6,True
PAFAH2,6,True
PAG1,6,True
PAICS,6,True
PAIP2,6,True
PAIP2B,6,True
PAK1,6,True
PAK1IP1,6,True
PAK2,6,True
PAK4,6,True
PAK6,6,True
PALB2,6,True
PALLD,6,True
PALM2,5,True
PALM2-AKAP2,6,True
PALMD,6,True
PAM,6,True
PAN2,6,True
PAN3,6,True
PANK1,6,True
PANK2,6,True
PANK3,6,True
PANK4,6,True
PANX1,6,True
PAOX,6,True
PAPD1,6,True
PAPD4,6,True
PAPD5,6,True
PAPLN,6,True
PAPOLA,6,True
PAPOLB,6,True
PAPOLG,6,True
PAPPA,6,True
PAPSS1,6,True
PAQR3,6,True
PAQR4,6,True
PAQR5,6,True
PAQR6,6,True
PAQR7,6,True
PAQR8,6,True
PAR-SN,5,True
PAR5,6,True
PARC,6,True
PARD3,6,True
PARD3B,6,True
PARD6B,6,True
PARD6G,6,True
PARG,6,True
PARK7,6,True
PARL,6,True
PARN,6,True
PARP1,6,True
PARP10,6,True
PARP11,6,True
PARP12,6,True
PARP14,6,True
PARP16,6,True
PARP2,6,True
PARP3,6,True
PARP4,6,True
PARP6,6,True
PARP8,5,True
PARP9,6,True
PARS2,6,True
PARVA,6,True
PARVB,6,True
PARVG,6,True
PASK,6,True
PATL1,6,True
PATZ1,6,True
PAWR,6,True
PAX9,6,True
PAXIP1,6,True
PBRM1,6,True
PBX1,6,True
PBX2,6,True
PBX3,6,True
PBXIP1,6,True
PC,6,True
PCBD1,6,True
PCBD2,5,True
PCBP2,6,True
PCBP4,6,True
PCCA,6,True
PCCB,6,True
PCDH1,6,True
PCDH10,4,True
PCDH12,6,True
PCDH17,6,True
PCDH18,6,True
PCDH19,6,True
PCDH21,6,True
PCDH7,6,True
PCDHGA1,6,True
PCDHGA10,6,True
PCDHGA11,6,True
PCDHGA12,6,True
PCDHGA2,6,True
PCDHGA3,6,True
PCDHGA4,6,True
PCDHGA5,6,True
PCDHGA6,6,True
PCDHGA7,6,True
PCDHGA8,6,True
PCDHGA9,6,True
PCDHGB1,6,True
PCDHGB2,6,True
PCDHGB3,6,True
PCDHGB4,6,True
PCDHGB5,6,True
PCDHGB6,6,True
PCDHGB7,6,True
PCDHGC3,6,True
PCDHGC4,6,True
PCDHGC5,6,True
PCF11,6,True
PCGF2,6,True
PCGF3,6,True
PCGF5,6,True
PCIF1,6,True
PCK2,6,True
PCLO,6,True
PCM1,6,True
PCMT1,6,True
PCMTD1,6,True
PCMTD2,6,True
PCNA,6,True
PCNP,6,True
PCNT,6,True
PCNX,6,True
PCNXL2,6,True
PCNXL3,6,True
PCOLCE,6,True
PCSK5,6,True
PCSK6,6,True
PCSK7,6,True
PCSK9,6,True
PCTK1,6,True
PCTK2,6,True
PCTK3,6,True
PCTP,6,True
PCYOX1,6,True
PCYOX1L,6,True
PCYT2,6,True
PDAP1,6,True
PDCD10,6,True
PDCD11,6,True
PDCD2,6,True
PDCD4,6,True
PDCD6,6,True
PDCD6IP,6,True
PDCD7,6,True
PDCL,6,True
PDDC1,6,True
PDE10A,6,True
PDE12,6,True
PDE2A,6,True
PDE3A,6,True
PDE3B,6,True
PDE4A,6,True
PDE4B,6,True
PDE4D,6,True
PDE4DIP,6,True
PDE5A,6,True
PDE7A,6,True
PDE8A,6,True
PDF,6,True
PDGFA,6,True
PDGFB,6,True
PDGFC,6,True
PDGFRA,6,True
PDGFRB,6,True
PDHA1,6,True
PDHB,6,True
PDHX,6,True
PDIA3,6,True
PDIA3P,6,True
PDIA4,6,True
PDIA6,6,True
PDIK1L,6,True
PDK1,6,True
PDK2,6,True
PDK3,6,True
PDK4,5,True
PDLIM1,6,True
PDLIM2,6,True
PDLIM3,6,True
PDLIM4,6,True
PDLIM5,6,True
PDLIM7,6,True
PDP2,6,True
PDPK1,6,True
PDPN,6,True
PDPR,6,True
PDRG1,6,True
PDS5A,6,True
PDS5B,6,True
PDSS2,6,True
PDXDC1,6,True
PDXK,6,True
PDZD11,6,True
PDZD2,6,True
PDZD8,6,True
PDZK1IP1,6,True
PDZRN3,6,True
PEA15,6,True
PEAR1,6,True
PEBP1,6,True
PECI,6,True
PEF1,6,True
PEG10,5,True
PEG3,6,True
PELI1,6,True
PELI2,6,True
PELI3,6,True
PELO,6,True
PELP1,6,True
PEMT,6,True
PEPD,6,True
PER1,6,True
PER2,6,True
PER3,6,True
PERLD1,6,True
PERP,6,True
PES1,6,True
PET112L,6,True
PEX1,6,True
PEX10,6,True
PEX11B,6,True
PEX12,6,True
PEX13,6,True
PEX14,6,True
PEX16,6,True
PEX19,6,True
PEX26,6,True
PEX3,6,True
PEX5,6,True
PEX6,6,True
PFAS,6,True
PFDN1,6,True
PFDN6,6,True
PFKFB2,6,True
PFKFB3,6,True
PFKFB4,6,True
PFKL,6,True
PFKM,6,True
PFKP,6,True
PFN2,6,True
PFTK1,6,True
PGAP1,6,True
PGBD2,6,True
PGBD3,6,True
PGBD5,6,True
PGCP,5,True
PGD,6,True
PGF,6,True
PGK1,6,True
PGLS,6,True
PGLYRP3,6,True
PGLYRP4,6,True
PGM1,6,True
PGM2,6,True
PGM2L1,6,True
PGM3,6,True
PGP,6,True
PGPEP1,6,True
PGS1,6,True
PH-4,6,True
PHACTR2,6,True
PHACTR4,6,True
PHAX,6,True
PHB,6,True
PHB2,6,True
PHC2,6,True
PHC3,6,True
PHCA,6,True
PHF1,6,True
PHF10,6,True
PHF11,6,True
PHF12,6,True
PHF13,6,True
PHF14,6,True
PHF15,6,True
PHF16,6,True
PHF17,6,True
PHF19,6,True
PHF2,6,True
PHF20,6,True
PHF20L1,6,True
PHF21A,6,True
PHF23,6,True
PHF3,6,True
PHF6,6,True
PHF8,6,True
PHIP,6,True
PHKA1,6,True
PHKA2,6,True
PHKB,6,True
PHKG2,6,True
PHLDA1,6,True
PHLDA2,6,True
PHLDA3,6,True
PHLDB1,6,True
PHLDB2,6,True
PHLDB3,6,True
PHLPP,6,True
PHLPPL,6,True
PHPT1,6,True
PHRF1,6,True
PHTF2,6,True
PHYH,6,True
PHYHD1,5,True
PI15,6,True
PI4K2A,6,True
PI4K2B,6,True
PI4KA,6,True
PI4KB,6,True
PIAS2,6,True
PIAS3,6,True
PIBF1,6,True
PICALM,6,True
PICK1,6,True
PID1,5,True
PIF1,6,True
PIGA,6,True
PIGB,6,True
PIGG,6,True
PIGK,6,True
PIGL,6,True
PIGM,6,True
PIGN,6,True
PIGO,6,True
PIGQ,6,True
PIGS,6,True
PIGT,6,True
PIGU,6,True
PIGV,6,True
PIGW,6,True
PIGX,6,True
PIGY,6,True
PIH1D1,6,True
PIK3AP1,6,True
PIK3C2A,6,True
PIK3C2B,6,True
PIK3C2G,5,True
PIK3C3,6,True
PIK3CA,6,True
PIK3CB,6,True
PIK3CD,6,True
PIK3CG,6,True
PIK3IP1,6,True
PIK3R1,6,True
PIK3R2,6,True
PIK3R3,6,True
PIK3R4,6,True
PIK3R5,6,True
PILRB,6,True
PIM1,6,True
PIM3,6,True
PIN1,6,True
PINK1,6,True
PION,6,True
PIP3-E,6,True
PIP4K2A,6,True
PIP4K2B,6,True
PIP4K2C,6,True
PIP5K1A,6,True
PIP5K1C,6,True
PIP5K3,6,True
PIPSL,6,True
PIR,6,True
PISD,6,True
PITPNA,6,True
PITPNB,6,True
PITPNM1,6,True
PITPNM2,6,True
PITPNM3,6,True
PITRM1,6,True
PITX1,6,True
PITX2,6,True
PJA1,6,True
PJA2,6,True
PKD1,6,True
PKD2,6,True
PKHD1L1,4,True
PKIA,4,True
PKIG,6,True
PKM2,6,True
PKMYT1,6,True
PKN1,6,True
PKN2,6,True
PKN3,6,True
PKNOX1,6,True
PKP1,6,True
PKP2,6,True
PKP3,6,True
PKP4,6,True
PL-5283,6,True
PLA2G12A,6,True
PLA2G15,6,True
PLA2G16,6,True
PLA2G3,5,True
PLA2G4A,6,True
PLA2G4B,6,True
PLA2G4D,6,True
PLA2G4E,6,True
PLA2G4F,6,True
PLA2G6,6,True
PLA2R1,6,True
PLAA,6,True
PLAG1,6,True
PLAGL1,6,True
PLAGL2,6,True
PLAT,6,True
PLAU,6,True
PLAUR,6,True
PLCB1,6,True
PLCB2,6,True
PLCB3,6,True
PLCD1,6,True
PLCD3,6,True
PLCD4,5,True
PLCE1,6,True
PLCG1,6,True
PLCH2,6,True
PLCL1,6,True
PLCL2,5,True
PLCXD2,6,True
PLD1,6,True
PLD2,6,True
PLD3,6,True
PLDN,6,True
PLEC1,6,True
PLEK,6,True
PLEK2,6,True
PLEKHA1,6,True
PLEKHA2,6,True
PLEKHA4,6,True
PLEKHA5,6,True
PLEKHA6,6,True
PLEKHA7,6,True
PLEKHB2,6,True
PLEKHF1,6,True
PLEKHG1,6,True
PLEKHG2,6,True
PLEKHG3,6,True
PLEKHG4,6,True
PLEKHG5,6,True
PLEKHG6,6,True
PLEKHH1,6,True
PLEKHH2,6,True
PLEKHH3,6,True
PLEKHJ1,6,True
PLEKHM1,6,True
PLEKHM2,6,True
PLEKHM3,6,True
PLEKHN1,6,True
PLEKHO1,6,True
PLK1,6,True
PLK2,6,True
PLK3,6,True
PLK4,6,True
PLOD1,6,True
PLOD2,6,True
PLOD3,6,True
PLP2,6,True
PLRG1,6,True
PLS1,6,True
PLS3,6,True
PLSCR1,6,True
PLSCR3,6,True
PLSCR4,6,True
PLTP,6,True
PLXDC1,6,True
PLXDC2,6,True
PLXNA1,6,True
PLXNA2,6,True
PLXNA3,6,True
PLXNA4,5,True
PLXNB1,6,True
PLXNB3,6,True
PLXNC1,6,True
PLXND1,6,True
PM20D2,6,True
PMAIP1,6,True
PMEPA1,6,True
PMF1,6,True
PML,6,True
PMM1,6,True
PMM2,6,True
PMP22,6,True
PMPCA,6,True
PMPCB,6,True
PMS1,6,True
PMVK,6,True
PNKD,6,True
PNKP,6,True
PNLIPRP3,5,True
PNMA1,6,True
PNN,6,True
PNO1,6,True
PNPLA2,6,True
PNPLA6,6,True
PNPLA7,5,True
PNPLA8,6,True
PNPO,6,True
PNPT1,6,True
PNRC1,6,True
PODN,6,True
PODXL,6,True
PODXL2,6,True
POF1B,6,True
POFUT1,6,True
POFUT2,6,True
POGK,6,True
POGZ,6,True
POLA1,6,True
POLB,6,True
POLD1,6,True
POLD2,6,True
POLD3,6,True
POLDIP2,6,True
POLDIP3,6,True
POLE,6,True
POLE3,6,True
POLE4,6,True
POLG,6,True
POLG2,6,True
POLH,6,True
POLI,6,True
POLK,6,True
POLL,6,True
POLM,6,True
POLQ,6,True
POLR1A,6,True
POLR1B,6,True
POLR1C,6,True
POLR1D,6,True
POLR1E,6,True
POLR2A,6,True
POLR2B,6,True
POLR2C,6,True
POLR2D,6,True
POLR2E,6,True
POLR2F,6,True
POLR2G,6,True
POLR2H,6,True
POLR2J,6,True
POLR2J4,6,True
POLR2K,6,True
POLR3A,6,True
POLR3B,6,True
POLR3C,6,True
POLR3D,6,True
POLR3E,6,True
POLR3F,6,True
POLR3G,6,True
POLR3H,6,True
POLR3K,6,True
POLRMT,6,True
POLS,6,True
POM121,6,True
POM121C,6,True
POMGNT1,6,True
POMP,6,True
POMT1,6,True
POMT2,6,True
PON2,6,True
POP1,6,True
POP5,6,True
POP7,6,True
POR,6,True
PORCN,6,True
POSTN,6,True
POT1,6,True
POU2F1,6,True
POU2F2,6,True
POU2F3,6,True
POU3F1,6,True
POU6F1,5,True
PPA1,6,True
PPA2,6,True
PPAN,6,True
PPAN-P2RY11,6,True
PPAP2A,5,True
PPAP2B,6,True
PPAP2C,6,True
PPAPDC1B,6,True
PPARA,6,True
PPARD,6,True
PPARG,4,True
PPARGC1A,5,True
PPARGC1B,6,True
PPAT,6,True
PPCS,6,True
PPFIA1,6,True
PPFIA3,6,True
PPFIA4,6,True
PPFIBP1,6,True
PPFIBP2,6,True
PPHLN1,6,True
PPIA,6,True
PPIB,6,True
PPIC,6,True
PPID,6,True
PPIE,6,True
PPIF,6,True
PPIG,6,True
PPIL1,6,True
PPIL2,6,True
PPIL3,6,True
PPIL4,6,True
PPIL5,6,True
PPL,6,True
PPM1A,6,True
PPM1B,6,True
PPM1D,6,True
PPM1F,6,True
PPM1G,6,True
PPM1K,6,True
PPM1L,6,True
PPM1M,6,True
PPM2C,6,True
PPME1,6,True
PPOX,6,True
PPP1CA,6,True
PPP1CB,6,True
PPP1CC,6,True
PPP1R10,6,True
PPP1R11,6,True
PPP1R12A,6,True
PPP1R12B,6,True
PPP1R12C,6,True
PPP1R13B,6,True
PPP1R14C,6,True
PPP1R15A,6,True
PPP1R15B,6,True
PPP1R16B,6,True
PPP1R2,6,True
PPP1R3B,6,True
PPP1R3D,6,True
PPP1R8,6,True
PPP1R9A,5,True
PPP1R9B,6,True
PPP2CA,6,True
PPP2CB,6,True
PPP2R1A,6,True
PPP2R1B,6,True
PPP2R2A,6,True
PPP2R2C,6,True
PPP2R3A,6,True
PPP2R4,6,True
PPP2R5A,6,True
PPP2R5B,6,True
PPP2R5C,6,True
PPP2R5D,6,True
PPP2R5E,6,True
PPP3CA,6,True
PPP3CC,6,True
PPP4R1,6,True
PPP5C,6,True
PPP6C,6,True
PPRC1,6,True
PPT1,6,True
PPT2,6,True
PPTC7,6,True
PPWD1,6,True
PQLC1,6,True
PQLC2,6,True
PRAF2,6,True
PRAGMIN,6,True
PRC1,6,True
PRCC,6,True
PRCP,6,True
PRDM1,6,True
PRDM10,6,True
PRDM15,6,True
PRDM2,6,True
PRDM4,6,True
PRDM5,6,True
PRDX2,6,True
PRDX3,6,True
PRDX4,6,True
PRELP,5,True
PREP,6,True
PREPL,6,True
PREX1,6,True
PREX2,6,True
PRIC285,6,True
PRICKLE1,6,True
PRICKLE2,6,True
PRICKLE3,6,True
PRICKLE4,6,True
PRKAA1,6,True
PRKAA2,6,True
PRKAB1,6,True
PRKAB2,6,True
PRKACA,6,True
PRKACB,6,True
PRKAG1,6,True
PRKAG2,6,True
PRKAR1A,6,True
PRKAR1B,6,True
PRKAR2A,6,True
PRKCA,6,True
PRKCB,6,True
PRKCD,6,True
PRKCDBP,6,True
PRKCE,6,True
PRKCH,6,True
PRKCI,6,True
PRKCQ,5,True
PRKCSH,6,True
PRKCZ,6,True
PRKD2,6,True
PRKD3,6,True
PRKDC,6,True
PRKG1,6,True
PRKRIP1,6,True
PRKX,6,True
PRLR,5,True
PRMT1,6,True
PRMT2,6,True
PRMT3,6,True
PRMT5,6,True
PRMT6,6,True
PRMT7,6,True
PRNP,6,True
PRNPIP,6,True
PRODH,6,True
PROM2,6,True
PROS1,6,True
PROSC,6,True
PRPF18,6,True
PRPF3,6,True
PRPF38A,6,True
PRPF38B,6,True
PRPF39,6,True
PRPF4,6,True
PRPF40A,6,True
PRPF40B,6,True
PRPF4B,6,True
PRPF6,6,True
PRPF8,6,True
PRPS1,6,True
PRPS2,6,True
PRPSAP1,6,True
PRPSAP2,6,True
PRR12,6,True
PRR14,6,True
PRR3,6,True
PRR5,6,True
PRRC1,6,True
PRRG2,6,True
PRRX1,6,True
PRRX2,6,True
PRSS12,6,True
PRSS22,6,True
PRSS23,6,True
PRSS27,6,True
PRSS8,6,True
PRUNE,6,True
PRUNE2,6,True
PRX,6,True
PSAP,6,True
PSAT1,6,True
PSD3,6,True
PSD4,6,True
PSEN1,6,True
PSEN2,6,True
PSENEN,6,True
PSIP1,6,True
PSKH1,6,True
PSMA1,6,True
PSMA2,6,True
PSMA4,6,True
PSMA6,6,True
PSMA7,6,True
PSMB2,6,True
PSMB4,6,True
PSMB5,6,True
PSMB8,6,True
PSMB9,6,True
PSMC2,6,True
PSMC4,6,True
PSMC5,6,True
PSMC6,6,True
PSMD1,6,True
PSMD10,6,True
PSMD11,6,True
PSMD12,6,True
PSMD13,6,True
PSMD14,6,True
PSMD3,6,True
PSMD4,6,True
PSMD5,6,True
PSMD6,6,True
PSMD7,6,True
PSMD8,6,True
PSMD9,6,True
PSME1,6,True
PSME2,6,True
PSME3,6,True
PSME4,6,True
PSMF1,6,True
PSMG1,6,True
PSMG2,6,True
PSMG3,6,True
PSMG4,6,True
PSPC1,6,True
PSPH,6,True
PSRC1,6,True
PSTPIP1,6,True
PSTPIP2,6,True
PTAFR,6,True
PTAR1,6,True
PTBP1,6,True
PTBP2,6,True
PTCD1,6,True
PTCD2,6,True
PTCD3,6,True
PTCH1,6,True
PTDSS1,6,True
PTDSS2,6,True
PTEN,6,True
PTENP1,6,True
PTER,6,True
PTGER3,6,True
PTGER4,6,True
PTGES,6,True
PTGES3,6,True
PTGFR,5,True
PTGFRN,6,True
PTGIR,6,True
PTGIS,6,True
PTGR1,6,True
PTGS1,6,True
PTGS2,6,True
PTHLH,6,True
PTK2,6,True
PTK2B,6,True
PTK6,6,True
PTK7,6,True
PTMA,6,True
PTMS,6,True
PTN,4,True
PTOV1,6,True
PTP4A1,6,True
PTP4A2,6,True
PTPDC1,6,True
PTPLB,6,True
PTPN1,6,True
PTPN11,6,True
PTPN12,6,True
PTPN13,6,True
PTPN14,6,True
PTPN18,6,True
PTPN2,6,True
PTPN21,6,True
PTPN22,6,True
PTPN23,6,True
PTPN4,6,True
PTPN7,5,True
PTPN9,6,True
PTPRA,6,True
PTPRB,6,True
PTPRC,6,True
PTPRD,6,True
PTPRE,6,True
PTPRF,6,True
PTPRG,6,True
PTPRJ,6,True
PTPRK,6,True
PTPRM,6,True
PTPRS,6,True
PTPRU,6,True
PTPRZ1,6,True
PTRF,6,True
PTRH2,6,True
PTTG1IP,6,True
PUF60,6,True
PUM1,6,True
PUM2,6,True
PURA,6,True
PURB,6,True
PUS1,6,True
PUS10,6,True
PUS3,6,True
PUS7,6,True
PUS7L,6,True
PUSL1,6,True
PVR,6,True
PVRL1,6,True
PVRL2,6,True
PVRL4,6,True
PVT1,6,True
PWP1,6,True
PWP2,6,True
PWWP2A,6,True
PWWP2B,6,True
PXDN,6,True
PXK,6,True
PXMP3,6,True
PXMP4,6,True
PXN,6,True
PYCARD,6,True
PYCR1,6,True
PYCR2,6,True
PYCRL,6,True
PYGB,6,True
PYGL,6,True
PYGM,6,True
PYGO2,6,True
ProSAPiP1,6,True
QARS,6,True
QDPR,6,True
QKI,6,True
QRICH1,6,True
