gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
ATP6V1C2,127,138,264,155,189,11
ATP6V1D,176,114,326,333,449,457
ATP6V1E1,264,436,577,980,953,770
ATP6V1F,235,204,195,581,542,610
ATP6V1G1,183,186,339,722,732,1045
ATP6V1H,200,282,345,740,547,1022
ATP7A,327,208,371,476,654,438
ATP7B,51,74,73,85,231,78
ATP8A1,212,32,402,86,1127,186
ATP8B1,434,818,559,863,757,700
ATP8B2,380,330,253,596,1753,847
ATP8B4,78,19,159,126,449,87
ATP9A,750,1032,634,881,2382,2120
ATP9B,258,182,398,569,735,316
ATPAF1,315,219,321,291,636,476
ATPGD1,84,3,124,28,546,33
ATPIF1,100,164,240,179,367,301
ATR,833,497,1250,1475,2040,2522
ATRIP,102,109,100,97,214,128
ATRN,598,625,566,1291,1513,1132
ATRX,1536,1099,2385,1928,3316,2853
ATXN1,806,837,852,1275,2247,2475
ATXN10,531,325,669,1036,1279,1594
ATXN1L,795,1337,524,1546,2010,1613
ATXN2,324,252,376,521,668,610
ATXN3,318,238,572,769,894,685
ATXN7,664,243,756,688,1476,613
ATXN7L1,141,34,224,333,306,294
ATXN7L2,63,34,60,89,171,91
ATXN7L3,496,792,435,648,1500,1329
AUH,63,86,121,113,182,110
AUP1,380,666,491,853,1032,1032
AURKA,67,69,42,148,68,134
AURKAIP1,317,784,290,742,648,534
AURKB,42,332,54,258,149,165
AUTS2,336,255,452,574,836,604
AVEN,55,46,88,72,258,113
AVIL,140,33,178,94,571,244
AVL9,176,168,254,469,468,473
AVPI1,101,122,113,262,104,117
AXIN1,390,674,278,940,641,693
AXIN2,150,52,167,64,350,212
AXL,438,379,446,404,2309,760
AXUD1,822,206,505,402,1360,342
AZI1,71,346,144,147,327,243
AZI2,235,95,338,245,766,351
AZIN1,1181,1514,1403,1233,2472,5479
B2M,4131,2508,7324,6620,10984,17744
B3GALNT1,97,28,145,97,201,113
B3GALNT2,270,228,248,361,498,794
B3GALT4,62,28,80,84,166,158
B3GALT6,60,156,91,163,326,265
B3GALTL,117,120,155,64,281,243
B3GAT3,65,151,120,187,284,266
B3GNT1,62,188,75,32,215,117
B3GNT2,181,309,266,501,585,763
B3GNT5,670,1309,993,1637,682,2818
B3GNT8,63,55,71,108,186,69
B3GNT9,61,100,50,182,355,421
B4GALNT1,21,136,25,199,208,216
B4GALNT3,587,2141,363,1889,466,677
B4GALT1,1119,913,972,1723,3766,2004
B4GALT2,244,281,152,389,597,460
B4GALT3,160,183,109,252,375,341
B4GALT4,86,111,132,275,229,284
B4GALT5,1005,938,497,1045,2730,1584
B4GALT7,134,115,137,275,392,214
BACE1,357,179,322,291,1043,841
BACE2,340,278,311,336,1157,523
BACH1,398,311,423,384,1122,1168
BACH2,127,117,160,88,465,145
BAD,97,307,78,95,265,192
BAG1,497,342,466,591,710,386
BAG3,1328,497,882,1334,2262,1467
BAG4,102,114,103,99,119,67
BAG5,372,388,350,836,690,976
BAHD1,378,853,233,655,928,835
BAI1,23,86,41,66,73,85
BAIAP2,449,524,481,427,445,486
BAIAP2L2,12,72,38,205,39,65
BANP,77,154,107,173,322,291
BAP1,752,658,519,1223,1742,929
BARD1,216,107,299,340,340,200
BARX2,609,110,730,266,472,437
BASP1,152,87,276,121,571,1163
BAT1,1229,1577,1847,2171,3180,2387
BAT2,2332,1962,1636,4289,4803,3868
BAT2D1,4656,4038,4142,5560,9217,9648
BAT2L,4691,1915,3198,7115,9645,8946
BAT3,1083,1114,1227,1878,2608,1618
BAT4,109,177,130,145,301,306
BAT5,256,328,267,394,818,403
BAX,84,104,64,194,299,170
BAZ1A,1328,1370,1389,2265,2104,2374
BAZ1B,1255,1371,1003,1674,2598,2632
BAZ2A,2048,1678,2087,2948,4866,4706
BAZ2B,1173,267,1839,944,2047,1737
BBS1,206,132,223,207,327,247
BBS10,102,69,114,125,193,262
BBS2,319,191,486,475,550,592
BBS4,86,23,192,172,438,319
BBS7,133,122,246,272,441,508
BBS9,155,24,184,72,399,229
BBX,280,268,322,417,647,649
BCAM,239,1116,360,1274,639,694
BCAP29,233,121,398,671,652,972
BCAP31,417,655,461,637,931,917
BCAR1,349,441,260,776,1198,621
BCAR3,109,171,81,60,253,315
BCAS2,84,109,170,151,119,273
BCAS3,183,62,407,321,594,392
BCAT1,48,85,51,2113,1117,735
BCAT2,147,129,155,319,248,135
BCCIP,87,93,120,254,233,195
BCDIN3D,71,51,52,79,142,191
BCKDHA,164,95,234,295,369,88
BCKDHB,75,14,113,95,100,63
BCKDK,187,149,102,267,525,265
BCL10,195,294,372,304,276,538
BCL11A,158,215,248,381,161,480
BCL11B,623,893,459,645,642,1542
BCL2,271,28,145,87,415,74
BCL2L1,565,453,466,822,1308,907
BCL2L11,250,195,249,476,774,776
BCL2L13,487,362,560,1383,1511,1190
BCL2L2,1137,1090,1145,3368,2728,3101
BCL3,591,159,212,311,1024,250
BCL6,1331,438,420,822,2830,974
BCL6B,122,32,75,27,793,93
BCL7A,87,227,68,302,297,339
BCL7B,188,205,168,237,536,467
BCL9,366,171,336,382,686,457
BCL9L,1064,678,853,1529,2576,2909
BCLAF1,819,534,1111,815,1504,1413
BCOR,588,386,621,443,947,635
BCORL1,186,115,165,238,502,314
BCR,652,1121,480,2075,1483,1663
BCS1L,103,76,174,266,329,212
BDH1,306,700,302,338,209,231
BDH2,60,1,124,34,202,132
BDKRB2,545,396,511,827,1235,640
BDP1,1324,743,1673,1296,2532,1377
BECN1,392,417,362,323,871,981
BEND3,103,69,71,301,214,247
BEST3,157,4,102,2,1572,126
BET1,74,93,93,159,241,387
BET1L,291,243,195,445,942,1037
BEX4,91,4,100,25,111,51
BFAR,262,406,254,417,789,810
BGN,788,1801,828,1271,7257,2751
BHLHB2,3253,1292,1876,2309,3124,2040
BHLHB3,87,170,92,181,312,243
BICC1,152,17,116,37,1120,208
BICD2,1792,1336,1664,4482,2757,4460
BID,58,203,41,336,202,198
BIN1,676,143,538,95,5220,612
BIN3,94,199,145,179,460,198
BIRC2,326,278,531,365,1257,1095
BIRC3,136,26,171,93,515,197
BIRC5,163,417,142,272,372,435
BIRC6,3437,1813,3844,4918,8620,7605
BIVM,159,117,303,153,568,339
BLCAP,1104,1588,1500,2308,2826,2227
BLM,77,100,98,139,147,206
BLMH,647,194,464,372,560,299
BLNK,191,22,300,163,115,211
BLOC1S2,156,213,173,315,350,527
BLOC1S3,63,114,51,144,248,309
BLVRA,239,474,412,567,487,394
BLZF1,195,28,248,139,238,354
BMF,102,205,79,107,1220,651
BMI1,168,148,284,337,624,527
BMP1,225,330,265,654,2515,1332
BMP2,122,59,150,326,420,192
BMP2K,357,236,374,418,1041,822
BMP4,113,14,67,7,141,69
BMP7,437,252,382,943,148,430
BMPR2,1692,618,1667,1419,5186,3991
BMS1,424,455,451,771,842,979
BNC1,688,739,788,2357,874,4434
BNC2,518,28,387,123,2480,492
BNIP2,374,255,438,502,960,1021
BNIP3L,551,678,1272,769,1775,1123
BNIPL,669,196,768,445,872,454
BOC,827,42,1261,359,832,194
BOK,215,590,183,742,657,670
BPGM,117,207,324,1164,460,1238
BPHL,51,72,178,84,137,176
BPNT1,134,183,228,203,329,502
BPTF,1456,1022,2127,1493,2589,2263
BRAF,94,46,134,94,246,233
BRAP,172,114,213,222,356,313
BRCA1,234,430,289,449,523,763
BRCA2,231,217,369,533,438,263
BRCC3,49,51,54,42,120,110
BRD1,643,548,845,1069,1238,1158
BRD2,1371,1512,1685,2854,3035,2437
BRD3,360,283,442,765,977,767
BRD4,975,1025,871,1583,2132,1441
BRD7,29,64,56,80,95,75
BRD8,382,305,494,300,925,331
BRD9,240,405,432,908,699,488
BRE,242,102,236,369,574,293
BRF1,138,325,223,365,575,364
BRF2,91,135,54,159,293,213
BRI3BP,71,164,59,157,134,148
BRIP1,70,39,189,107,167,146
BRMS1,237,518,159,357,533,542
BRMS1L,65,89,145,196,184,173
BRPF1,258,210,182,337,549,287
BRPF3,267,263,269,437,795,581
BRWD1,1478,1304,2292,1334,3113,2451
BRWD2,526,380,762,1005,1337,1323
BRWD3,515,124,619,696,1088,877
BSCL2,205,405,167,170,501,257
BSG,806,1735,828,2107,2328,1726
BSPRY,227,58,111,177,252,71
BTAF1,1033,741,1851,2033,2289,1619
BTBD1,495,159,613,733,1815,949
BTBD10,151,56,201,166,302,485
BTBD11,656,272,459,625,1095,365
BTBD12,198,250,176,274,493,336
BTBD2,423,230,350,610,736,462
BTBD3,442,336,441,642,1164,497
BTBD6,145,221,171,353,533,252
BTBD7,728,514,816,1289,1439,1670
BTBD9,288,95,265,226,809,339
BTD,74,33,134,72,206,110
BTF3,460,391,402,502,565,348
BTF3L4,53,27,107,79,103,141
BTG1,682,256,1027,795,1627,2577
BTG2,1988,801,1985,2133,2667,1666
BTG3,154,138,207,222,212,482
BTN2A1,149,104,263,313,527,346
BTN2A2,107,17,151,85,225,161
BTN3A1,174,64,322,111,602,523
BTN3A3,101,20,163,83,322,408
BTRC,345,210,357,379,981,884
BUB1,103,334,101,302,202,332
BUB1B,189,607,212,474,334,419
BUB3,220,156,276,667,511,659
BUD13,112,47,123,139,252,161
BUD31,106,289,140,371,308,436
BVES,73,18,124,40,836,369
BXDC5,83,70,178,97,220,242
BYSL,199,276,94,364,371,287
BZRAP1,187,29,141,67,336,109
BZW1,100,167,135,128,292,447
BZW2,582,512,569,774,793,761
C10orf10,612,38,75,55,1563,448
C10orf116,177,34,667,99,225,103
C10orf118,464,287,724,572,739,1295
C10orf119,561,548,494,832,1129,1277
C10orf12,327,255,249,408,723,612
C10orf137,145,96,290,382,348,391
C10orf18,1266,1048,1064,1928,2913,3069
C10orf2,152,130,101,440,220,224
C10orf26,880,371,688,882,3539,1647
C10orf28,203,149,334,473,624,638
C10orf4,98,61,63,47,153,165
C10orf46,875,698,997,2083,2095,3386
C10orf54,485,583,532,702,1931,687
C10orf58,286,450,363,605,500,875
C10orf71,333,1,220,6,975,167
C10orf72,267,43,212,151,1059,289
C10orf76,433,326,500,573,1055,938
C10orf78,27,74,98,250,107,133
C10orf84,152,242,271,265,468,491
C10orf88,61,33,112,101,167,187
C10orf97,146,86,316,316,506,468
C10orf99,473,117,346,213,669,800
C11orf2,600,1487,622,573,1558,950
C11orf24,88,113,58,130,455,446
C11orf30,343,104,403,380,656,486
C11orf31,152,803,173,143,414,469
C11orf41,18,94,53,138,210,380
C11orf46,96,36,107,145,143,167
C11orf47,99,101,200,173,395,292
C11orf51,67,62,104,131,139,115
C11orf54,179,63,184,189,266,193
C11orf57,225,113,270,287,566,673
C11orf58,249,201,549,388,567,855
C11orf60,89,27,91,55,209,167
C11orf61,53,42,87,57,168,122
C11orf68,93,141,103,140,397,241
C11orf80,151,300,276,369,223,434
C11orf82,85,47,88,87,107,205
C12orf10,114,140,148,250,287,238
C12orf11,329,344,399,654,492,531
C12orf23,127,98,231,222,638,872
C12orf29,117,57,160,161,253,261
C12orf30,501,438,669,758,1022,965
C12orf32,102,140,106,168,181,337
C12orf35,888,421,1143,1308,2659,2190
C12orf4,184,79,249,224,470,449
C12orf41,259,79,249,415,662,405
C12orf43,71,61,62,119,143,111
C12orf44,166,166,126,569,425,455
C12orf47,70,55,70,53,157,128
C12orf48,51,34,96,79,115,68
C12orf49,200,157,128,425,602,521
C12orf5,436,219,176,392,756,598
C12orf51,1790,999,2106,1688,3537,2128
C12orf52,105,134,89,170,243,180
C12orf66,55,26,116,175,152,182
C13orf15,29,129,97,234,266,363
C13orf23,295,336,323,435,551,545
C13orf3,63,56,36,68,90,128
C13orf31,93,36,146,57,209,140
C13orf34,98,129,79,152,143,295
C13orf37,64,118,128,174,214,225
C14orf1,192,177,192,451,391,445
C14orf100,73,91,160,202,230,361
C14orf101,160,206,203,379,594,335
C14orf102,174,90,240,393,514,389
C14orf104,87,129,103,300,161,208
C14orf106,273,195,456,624,575,638
C14orf108,319,319,514,451,711,520
C14orf118,308,186,359,538,811,643
C14orf119,97,90,87,230,177,199
C14orf124,98,53,100,266,282,127
C14orf126,93,193,139,201,219,314
C14orf132,199,76,404,786,1120,162
C14orf133,185,109,264,286,428,450
C14orf135,363,213,589,756,1275,1077
C14orf138,57,91,124,131,132,144
C14orf145,101,78,115,108,168,94
C14orf147,183,430,427,451,680,1075
C14orf149,75,60,132,225,207,235
C14orf151,140,172,109,372,490,375
C14orf153,37,64,74,121,152,131
C14orf159,458,120,547,1038,1341,402
C14orf166,91,54,142,259,278,274
C14orf167,53,51,80,140,138,104
C14orf169,86,67,62,180,194,179
C14orf172,254,560,193,995,591,655
C14orf21,785,881,675,1284,1540,1138
C14orf4,452,683,501,1049,1657,985
C14orf43,1667,1366,1422,3350,3068,3432
C14orf49,450,119,253,195,923,203
C14orf79,55,51,48,132,100,99
C14orf80,101,157,103,245,251,174
C14orf93,88,55,80,106,125,163
C14orf94,168,160,187,275,375,213
C15orf15,97,43,181,207,288,380
C15orf17,671,205,845,782,1683,1044
C15orf29,87,132,210,79,254,178
C15orf39,506,356,380,971,1445,955
C15orf41,128,47,108,123,161,138
C15orf42,230,480,259,579,349,420
C15orf44,188,70,160,376,439,471
C15orf48,208,35,841,56,301,62
C15orf52,484,444,354,325,1575,673
C15orf57,51,85,82,113,280,231
C15orf62,127,65,54,49,88,11
C16orf13,77,164,85,167,171,174
C16orf35,210,334,229,493,586,311
C16orf42,100,244,122,202,285,238
C16orf5,354,221,214,212,535,334
C16orf53,397,547,316,591,1035,702
C16orf57,202,626,115,359,665,769
C16orf58,524,909,529,1067,1438,1055
C16orf62,272,95,283,383,782,544
C16orf63,204,539,417,563,370,450
C16orf67,93,131,161,127,87,113
C16orf68,99,132,170,255,350,201
C16orf7,234,192,276,566,678,418
C16orf72,890,1113,953,1456,2498,3860
C16orf74,21,264,30,242,32,199
C16orf80,69,116,55,82,100,195
C16orf84,63,86,36,101,159,117
C16orf88,73,119,97,211,196,226
C17orf28,45,55,27,64,167,33
C17orf39,253,162,218,317,578,610
C17orf42,53,62,85,65,120,117
C17orf49,161,329,195,487,460,358
C17orf53,35,89,33,65,90,80
C17orf56,287,364,318,311,803,648
C17orf59,80,117,79,141,314,238
C17orf63,256,232,213,238,554,523
C17orf65,62,52,82,78,214,161
C17orf68,276,252,245,879,773,434
C17orf70,481,732,414,723,1519,1052
C17orf71,167,181,113,174,483,459
C17orf75,87,58,167,152,114,145
C17orf79,33,104,46,147,142,103
C17orf80,100,116,175,101,241,305
C17orf81,111,141,138,102,264,308
C17orf85,372,363,400,759,937,698
C17orf89,51,52,52,79,184,120
C17orf91,218,89,294,302,745,483
C17orf96,94,127,27,393,108,104
C18orf1,117,36,222,143,671,566
C18orf10,197,194,196,367,343,274
C18orf19,161,192,230,387,410,230
C18orf22,147,159,147,280,300,115
C18orf24,39,121,41,86,85,87
C18orf25,870,437,1592,673,1540,679
C18orf26,233,1,214,28,237,0
C18orf32,74,80,137,147,282,191
C18orf45,75,48,84,158,144,92
C18orf54,40,55,40,129,135,85
C18orf55,86,158,84,124,177,104
C18orf8,70,101,125,151,209,87
C19orf10,64,178,94,156,355,242
C19orf12,134,130,140,136,521,317
C19orf2,469,272,612,485,980,1258
C19orf22,420,414,260,633,1252,555
C19orf24,114,239,75,116,308,123
C19orf25,90,134,88,226,433,220
C19orf26,17,135,9,136,63,31
C19orf28,141,269,68,295,444,218
C19orf29,105,213,87,215,272,94
C19orf33,67,41,124,135,89,92
C19orf42,179,85,213,236,541,391
C19orf44,68,18,65,48,128,103
C19orf47,158,51,91,98,414,130
C19orf48,315,279,177,615,485,542
C19orf50,467,311,326,811,1325,1126
C19orf52,85,188,79,152,236,216
C19orf54,68,38,75,130,137,55
C19orf55,122,144,132,197,230,149
C19orf56,291,180,480,564,481,522
C19orf6,749,777,921,1541,1859,787
C19orf61,147,128,139,182,368,257
C19orf62,187,217,245,195,545,474
C19orf63,406,641,358,695,1286,1642
C19orf66,165,161,115,152,427,425
C1GALT1,143,31,329,285,259,427
C1GALT1C1,92,57,141,174,278,178
C1QA,181,65,219,175,1326,316
C1QB,187,204,346,363,1925,507
C1QBP,199,438,264,589,531,479
C1QC,364,127,274,296,1273,295
C1QTNF1,210,120,113,206,1705,402
C1QTNF3,36,54,80,28,242,89
C1QTNF5,71,41,52,16,699,136
C1QTNF6,51,91,47,124,872,364
C1RL,504,232,357,568,1569,884
C1S,1725,311,1317,728,8830,1857
C1orf103,112,142,153,22,248,622
C1orf106,280,575,280,378,273,1022
C1orf107,266,155,251,282,658,599
C1orf109,108,151,100,246,272,298
C1orf112,54,76,133,151,179,154
C1orf113,163,476,196,367,289,493
C1orf115,69,24,99,39,265,62
C1orf116,1989,757,2235,867,1351,1049
C1orf124,100,68,168,140,193,187
C1orf128,156,188,179,152,369,306
C1orf144,1040,1454,691,1490,2356,2477
C1orf149,111,199,145,117,260,272
C1orf151,115,258,241,153,275,350
C1orf159,75,147,103,263,220,179
C1orf161,179,31,86,22,122,65
C1orf163,189,165,122,215,296,370
C1orf172,135,184,139,178,69,194
C1orf175,127,312,175,78,455,188
C1orf183,87,97,146,166,349,142
C1orf198,455,458,300,422,1013,818
C1orf2,295,567,179,536,604,395
C1orf201,38,57,38,131,94,171
C1orf204,70,9,74,54,88,71
C1orf21,905,145,940,481,1544,844
C1orf210,99,27,35,56,155,141
C1orf213,49,39,63,28,114,84
C1orf216,92,173,67,120,490,310
C1orf225,281,26,175,53,123,129
C1orf226,107,791,149,289,246,194
C1orf25,184,84,208,154,342,414
C1orf26,57,30,108,90,213,202
C1orf27,151,151,293,280,396,448
C1orf31,41,256,95,146,132,150
C1orf35,57,162,86,153,94,128
C1orf38,101,59,150,251,1186,264
C1orf43,726,572,629,1158,2193,2160
C1orf52,134,96,148,95,210,314
C1orf55,336,331,280,449,641,785
C1orf58,190,79,248,259,358,374
C1orf63,286,226,577,276,1207,497
C1orf66,121,140,185,401,308,286
C1orf69,208,178,265,288,774,337
C1orf71,320,155,714,453,808,484
C1orf77,243,296,266,303,746,460
C1orf83,123,72,87,126,300,280
C1orf85,56,52,95,100,185,200
C1orf9,882,442,1270,618,1101,1834
C1orf93,167,340,114,489,453,636
C1orf96,101,246,142,215,231,328
C2,52,71,68,116,790,185
C20orf108,295,91,312,595,782,1108
C20orf11,728,326,620,1315,1378,1549
C20orf111,244,202,385,657,384,294
C20orf112,157,214,99,124,825,449
C20orf117,633,1687,610,1313,1591,1262
C20orf151,66,17,87,53,69,44
C20orf177,124,50,126,600,389,359
C20orf194,437,244,553,1419,1484,601
C20orf199,197,127,360,252,247,442
C20orf20,52,95,68,244,198,224
C20orf24,410,515,562,910,694,841
C20orf27,158,750,191,1085,359,140
C20orf29,73,144,88,167,239,91
C20orf3,273,892,259,1655,1092,676
C20orf4,316,390,250,503,728,612
C20orf43,224,89,218,379,682,508
C20orf59,28,96,34,404,329,92
C20orf7,54,43,83,65,143,78
C20orf72,157,128,245,303,327,162
C20orf74,987,1001,814,1379,2604,589
C20orf82,71,10,120,4,246,30
C20orf94,51,40,114,208,130,136
C21orf2,69,139,48,94,293,201
C21orf33,499,346,410,404,1373,626
C21orf45,41,110,45,86,86,146
C21orf58,72,217,73,142,219,165
C21orf59,130,219,232,196,368,298
C21orf66,373,267,715,534,773,587
C21orf91,359,690,638,406,502,1465
C22orf13,728,506,555,1371,2520,1546
C22orf25,122,179,97,202,580,333
C22orf28,735,864,642,1504,1559,1883
C22orf29,616,717,592,1079,1217,1777
C22orf30,1402,1294,1226,2627,2499,2700
C22orf32,61,87,137,178,210,90
C22orf40,64,39,45,75,103,123
C22orf9,1203,2020,796,4021,3685,4330
C2CD2,297,456,334,463,883,788
C2CD2L,242,158,216,203,564,386
C2CD3,304,94,434,461,1146,625
C2orf18,1099,789,1068,1969,2230,2116
C2orf24,578,758,413,706,1125,891
C2orf28,136,135,203,465,465,439
C2orf29,263,313,282,457,622,525
C2orf3,155,90,220,446,282,267
C2orf30,159,210,216,236,763,622
C2orf37,282,199,372,397,549,498
C2orf42,86,60,93,185,244,212
C2orf43,52,97,141,193,202,311
C2orf44,106,99,120,163,261,258
C2orf47,62,53,42,141,109,99
C2orf49,79,125,99,123,150,156
C2orf54,1180,96,616,192,936,99
C2orf55,94,6,219,62,221,67
C2orf56,85,59,124,110,215,165
C2orf60,172,60,206,231,276,200
C2orf63,54,39,196,183,186,179
C2orf67,202,30,260,179,583,197
C2orf68,298,333,313,475,649,466
C2orf69,226,253,187,402,466,361
C3,2587,136,1731,512,10722,1380
C3orf1,366,760,451,499,1082,1241
C3orf10,190,105,221,250,497,373
C3orf17,282,308,368,575,683,764
C3orf19,94,54,121,115,269,136
C3orf23,207,23,240,105,441,191
C3orf31,133,63,87,173,214,94
C3orf37,176,297,247,526,365,395
C3orf39,32,51,46,71,138,73
C3orf52,45,122,113,123,151,293
C3orf54,53,12,134,89,78,88
C3orf58,229,236,421,314,328,275
C3orf59,59,26,37,119,161,235
C3orf60,183,59,101,238,285,170
C3orf62,83,91,132,120,214,120
C3orf63,1027,392,1484,1101,2221,1669
C3orf64,286,58,350,333,1252,420
C4orf14,212,268,108,309,415,320
C4orf15,189,126,357,258,564,513
C4orf16,194,176,290,276,388,491
C4orf18,238,154,549,431,3348,1263
C4orf21,51,121,149,184,160,202
C4orf23,144,100,155,222,221,199
C4orf30,408,314,533,631,791,510
C4orf31,145,1,102,9,140,37
C4orf32,110,16,110,22,285,216
C4orf34,221,57,404,315,462,665
C4orf41,316,350,532,512,802,799
C4orf42,58,21,93,146,271,245
C4orf43,118,203,224,198,237,214
C4orf46,55,100,79,142,149,183
C4orf8,417,155,366,304,888,619
C5AR1,55,89,58,173,535,190
C5orf15,157,262,456,271,524,477
C5orf22,206,169,229,404,482,466
C5orf24,541,333,606,585,1732,837
C5orf28,76,40,92,195,194,263
C5orf32,114,89,112,212,533,90
C5orf33,209,87,249,168,420,347
C5orf37,52,87,135,75,159,111
C5orf4,69,16,98,40,268,43
C5orf41,256,69,413,202,884,393
C5orf42,434,283,768,397,1699,1284
C5orf43,315,397,429,391,562,427
C5orf44,75,60,131,147,191,185
C5orf51,345,253,354,872,815,927
C6orf106,1815,2407,1262,2831,3335,4265
C6orf108,84,107,106,300,177,125
C6orf114,86,44,70,167,211,170
C6orf120,257,218,258,458,584,686
C6orf134,62,81,60,101,110,98
C6orf136,64,88,80,118,87,66
C6orf142,97,1,116,1,322,38
C6orf145,227,296,267,246,630,664
C6orf150,49,226,43,351,145,221
C6orf153,89,118,121,168,289,271
C6orf162,85,59,108,82,132,112
C6orf167,191,112,271,443,399,560
C6orf170,113,168,376,297,261,410
C6orf190,52,2,62,25,83,13
C6orf192,233,60,295,226,411,225
C6orf204,83,19,73,22,244,113
C6orf211,136,111,208,215,374,403
C6orf47,335,472,212,496,879,670
C6orf48,112,168,204,377,434,359
C6orf64,60,44,93,184,199,212
C6orf70,106,69,192,91,381,290
C6orf89,751,305,674,1111,2253,1247
C7,181,15,71,14,200,33
C7orf20,244,640,311,848,803,596
C7orf25,56,11,69,53,150,99
C7orf26,122,132,92,227,439,228
C7orf27,403,949,282,921,987,1003
C7orf29,66,31,103,258,263,67
C7orf41,574,244,764,247,2538,979
C7orf42,403,353,467,439,1128,962
C7orf43,116,205,162,341,443,493
C7orf44,77,131,149,152,262,75
C7orf49,209,283,168,574,532,835
C7orf50,148,470,141,290,233,275
C7orf54,83,61,54,150,274,423
C7orf58,160,0,153,164,563,88
C7orf59,196,331,282,591,653,524
C7orf60,141,131,228,146,261,549
C7orf64,85,57,97,142,113,214
C8orf33,145,214,118,380,439,727
C8orf38,38,108,105,73,79,174
C8orf4,66,35,149,51,370,86
C8orf40,55,53,130,61,174,223
C8orf44,51,27,94,163,152,230
C8orf55,130,442,119,380,347,612
C8orf58,82,162,90,144,208,113
C8orf59,64,59,118,114,87,230
C8orf73,332,591,202,494,403,684
C8orf76,113,199,147,157,235,315
C8orf79,143,1,237,42,521,42
C8orf83,96,25,147,152,223,701
C9orf102,278,141,365,683,761,433
C9orf114,210,125,193,654,430,307
C9orf123,80,20,144,268,227,122
C9orf125,164,63,121,287,206,147
C9orf127,95,28,66,30,271,2034
C9orf140,105,376,52,1158,119,219
C9orf156,89,35,102,141,238,179
C9orf16,129,123,108,654,298,288
C9orf167,76,70,52,476,460,357
C9orf23,76,44,42,171,152,80
C9orf25,239,201,138,290,1173,389
C9orf3,616,279,1099,1011,1320,1015
C9orf30,115,90,119,240,287,269
C9orf37,34,86,45,127,192,121
C9orf40,54,22,68,57,128,94
C9orf41,146,48,172,182,260,236
C9orf5,961,450,1018,1551,1991,2290
C9orf6,84,44,126,259,122,264
C9orf61,104,4,168,33,250,29
C9orf69,402,317,238,1098,991,1215
C9orf7,170,102,118,244,403,372
C9orf72,155,64,185,257,564,160
C9orf75,115,169,115,303,231,170
C9orf78,223,106,169,557,426,586
C9orf80,69,41,88,217,162,199
C9orf82,110,98,160,231,175,146
C9orf86,629,531,477,1181,1389,878
C9orf89,83,153,94,292,265,358
C9orf91,199,192,124,541,659,809
C9orf95,108,32,209,88,351,379
C9orf97,228,84,282,402,662,452
CA11,69,29,52,264,54,47
CA12,1369,580,1124,2017,1618,2844
CA13,108,30,155,115,132,15
CA2,111,114,54,547,203,2656
CA3,1840,1,4180,35,552,72
CAB39,1047,1148,1090,1177,2658,3203
CAB39L,199,75,301,46,278,123
CABC1,712,105,539,126,2487,334
CABIN1,1010,1067,1203,2335,2975,1842
CABLES1,69,54,137,211,288,68
CABLES2,70,72,82,119,101,113
CACHD1,216,139,174,137,353,289
CACNA1C,219,164,212,145,1621,398
CACNA1H,82,114,78,77,547,217
CACNA1S,423,3,684,8,1813,216
CACNA2D1,278,16,386,179,1293,160
CACNA2D3,193,42,162,441,117,45
CACNB1,225,77,325,285,1564,253
CACNB3,138,76,204,354,295,259
CACNB4,120,1,178,31,99,8
CACNG1,64,0,91,0,338,62
CACYBP,77,81,112,156,136,144
CAD,939,968,926,2588,1926,1952
CADM1,142,31,226,86,305,397
CADM4,207,168,102,194,202,156
CADPS2,98,21,108,78,491,233
CALCOCO1,909,221,837,402,3108,1271
CALCOCO2,561,213,538,242,1250,940
CALCRL,246,18,454,156,1793,398
CALD1,1607,1441,2274,2210,6240,6546
CALHM2,126,67,116,118,444,194
CALM1,2272,3090,3742,3891,10748,6012
CALM2,328,561,944,968,830,1114
CALM3,749,497,480,539,2003,1477
CALML3,2479,3108,2868,4453,3782,6654
CALML4,132,114,147,245,247,152
CALML5,97,2091,69,1502,264,1470
CALR,1936,3893,2136,2775,6838,5660
CALU,692,1355,716,2388,6557,6589
CAMK1,54,15,39,59,135,19
CAMK1D,107,203,120,288,192,106
CAMK2A,221,16,219,20,499,175
CAMK2D,870,717,1232,1564,2914,2630
CAMK2G,314,200,491,515,833,798
CAMK2N1,45,215,96,98,160,284
CAMKK1,86,211,98,612,449,313
CAMKK2,391,526,291,939,1280,905
CAMLG,163,218,212,153,291,265
CAMSAP1,1153,774,1131,1936,2339,1517
CAMSAP1L1,1250,1040,1105,1841,2415,3459
CAMTA1,58,86,73,95,183,73
CAMTA2,492,493,376,941,1450,859
CAND1,1327,3820,1709,1873,2601,3891
CAND2,195,15,189,9,690,78
CANT1,534,586,477,564,1493,1565
