gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
N4BP2L2,-2.0294788561451567,0.5089452565087681,6.67402379374292e-05,0.001121876703633,tested,-0.8285903428953977,0.1582878898091692,1.6524894407718496e-07,1.4595218465006191e-06,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.200888513249759
NACA,-1.4689179651542752,0.4290680179610334,0.0006181834040139,0.007502296866281,tested,-0.4372142450718615,0.1613155942124522,0.0067221634480447235,0.01635863906579391,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.0317037200824137
NAPEPLD,1.3883537193052595,0.4498411529714533,0.0020265064355167,0.0201805465512214,tested,0.70317043800549,0.18472333453566078,0.00014088234768396704,0.0005707335455179126,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.6851832812997696
NBEA,-2.498162357466452,0.5068323861116174,8.266365501439012e-07,2.3472009718410343e-05,tested,-1.3294720498596995,0.3838021339297191,0.0005323021008553601,0.001833930225876892,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.1686903076067527
NCAM1,-4.23412445818074,0.645547015041667,5.418016380836784e-11,3.6488256472481566e-09,tested,-0.08706732790012475,0.39456445096672016,0.8253517791593319,0.8676099627396614,tested,True,matched_exact_symbol,True,True,False,False,not_significant,4.147057130280615
NCAPH,1.314706126211289,0.4633177396544369,0.0045455424892734,0.0386058766308057,tested,1.674590110665819,0.31243042359911155,8.327646501165175e-08,7.877503447048138e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.35988398445453007
NCCRP1,-2.0478885901038244,0.3943774367102617,2.072522583435325e-07,6.978821237683181e-06,tested,-1.2428596023149447,0.7047880884199733,0.07782437263514808,0.13059744773313842,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.8050289877888797
NCOA1,-1.3873157484671164,0.3957369724149022,0.0004554918953521,0.0058933471090755,tested,-1.0595061837717437,0.2128796660553677,6.45709212391734e-07,4.95163070399229e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.3278095646953727
NCOA7,-1.2952529845746032,0.4728278480339192,0.0061556038881615,0.0487713231138951,tested,-0.4602059113749357,0.23326033488525402,0.04850373406208041,0.08771951904844329,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.8350470731996675
NDE1,1.2542158984704947,0.4516268723826175,0.0054845214089792,0.0446323639990209,tested,1.1187931125147532,0.17353613469778506,1.1406128308001093e-10,2.112026870309331e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.13542278595574153
NDN,-1.9632188743671133,0.5423652382264051,0.0002949039568803,0.0040713021957757,tested,0.18678452082697686,0.28279703972043174,0.5089396513016762,0.6024252503802997,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.1500033951940902
NDRG1,1.3164863288025526,0.3816953946135548,0.0005625634629069,0.006994428096213,tested,1.5092371529171469,0.33459962088510503,6.4651711127989255e-06,3.8263695080723084e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.19275082411459432
NDRG2,-2.309256023820653,0.4495951130400041,2.80198106612678e-07,9.199254087727485e-06,tested,-2.2412109895757055,0.3677847200458066,1.1025304234856935e-09,1.6157773447635163e-08,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.06804503424494746
NDRG4,2.2091714294705493,0.4986132674750577,9.395772216945649e-06,0.0002004625328445,tested,0.7102118741050555,0.4014135778876718,0.07684763347379042,0.12922223458409118,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.4989595553654937
NEB,-5.601911006447761,0.6406399575725034,2.245172138876706e-18,6.552160691955187e-16,tested,-2.211950174476727,0.6267623228680864,0.0004168667892757703,0.0014816949798033652,tested,True,matched_exact_symbol,True,True,True,True,replicated,3.3899608319710337
NEFL,1.9601998050222345,0.5703775797401058,0.0005889115509786,0.0072448533426016,tested,0.4803368725912805,0.6896243532758041,0.4861034925933364,0.5808640609714188,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.479862932430954
NES,-1.9931612417235736,0.4524617453345235,1.05711367418235e-05,0.0002234614941843,tested,0.896573335703259,0.33151033076875014,0.006840500513698821,0.016599093824024462,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.8897345774268324
NETO2,1.6434297996710312,0.4498057974142253,0.0002585456949123,0.0036509154176737,tested,2.669417372910985,0.30368029326302864,1.4926394246969267e-18,1.3255529219323454e-16,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.0259875732399537
NEXN,-3.932829078559701,0.5812088400854554,1.3181048271532575e-11,1.0182359789758911e-09,tested,-0.5080043677891452,0.3742663386689466,0.17467515861650962,0.25554885511881786,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.424824710770556
NFATC4,-1.3975640795733777,0.4130527464859355,0.0007156813693104,0.0084577598042467,tested,0.7611061372190228,0.33104637647799817,0.021499705155068206,0.04412372776003404,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.1586702167924003
NFIA,-1.3925846358842584,0.445377538234935,0.0017674959269597,0.0180109720743348,tested,-1.6335073594179867,0.1909851372009478,1.1986742962366172e-17,9.384357977115621e-16,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.24092272353372834
NFIB,-1.4418745221709464,0.459331360955699,0.0016948341091258,0.0173547048250251,tested,-1.4251131626603026,0.3039025408908843,2.740399605942715e-06,1.789832893014177e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.016761359510643725
NFIX,-1.4541157473194004,0.3873520040152587,0.0001740414550456,0.0025899143437811,tested,-1.8917805796533655,0.16960796315901283,6.857916489298219e-29,3.600406156881565e-26,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.43766483233396514
NFKBIL2,1.4878731555480618,0.4562865587052565,0.0011108639953209,0.0122591776626493,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
NHSL2,-2.4408401083728863,0.5095053200377625,1.6627694470784183e-06,4.292151304915446e-05,tested,0.8377820183310082,0.3533196464283765,0.017731727590822078,0.03734647050102349,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.2786221267038944
NKD2,2.4579442909442166,0.486779339826799,4.43196563357831e-07,1.369477380775698e-05,tested,1.8781764444597,0.25375438829483293,1.3460137234758712e-13,4.674386179775156e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.5797678464845166
NLRC3,-1.86175023478322,0.5394884532440627,0.0005586072385813,0.0069617172580497,tested,-0.09096859148295781,0.35322287024765225,0.7967628728552351,0.84595629791018,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.770781643300262
NNMT,-2.699392436203165,0.4250767826835729,2.1480558825245078e-10,1.2895700058172848e-08,tested,2.42987674942109,0.39048307970246016,4.885301116303869e-10,7.676287405459865e-09,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,5.129269185624255
NNT,-1.2382121224628606,0.3972756469499129,0.0018285149243131,0.0185428357092989,tested,-0.6363816677385329,0.24746599929717286,0.01012320156451392,0.023202253200638605,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.6018304547243277
NOD2,1.6868471471743631,0.4489247747301305,0.0001716005735577,0.00256814191709,tested,0.6056941308709748,0.3399202570070181,0.07477023101776344,0.12629150488901186,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.0811530163033884
NOPE,-1.9538007949234053,0.4761370720886148,4.070487708959557e-05,0.0007297703732138,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
NPR1,-2.863837043058359,0.5835791224294768,9.230711619464104e-07,2.5791983051619645e-05,tested,-0.3704585176583515,0.35418999919747535,0.29559260686259936,0.3912158398826573,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.4933785254000074
NQO1,1.462448303209244,0.3865961107193848,0.0001550215723286,0.0023706792414618,tested,0.14556350250291666,0.2273604141789709,0.5220215249184286,0.6142036925577714,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.3168848007063272
NR2F1,-2.1487891102734578,0.5923977628486025,0.0002864290919808,0.0039767984241134,tested,-0.23568798493056375,0.36360037223823094,0.5168516469532716,0.609593174791408,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.913101125342894
NR2F2,-1.8843526444773548,0.4681922912997443,5.703808984839168e-05,0.0009856306421432,tested,0.4735438881574454,0.3278415515277129,0.14861830063200077,0.223773653840676,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.3578965326348005
NR3C2,-3.742434658388696,0.7255119687871994,2.4915392944680775e-07,8.336341346395422e-06,tested,-3.55549350935359,0.4190574437721844,2.1664547935353744e-17,1.6455837474300609e-15,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.1869411490351056
NR4A1,-1.5226378269305223,0.4653200128032114,0.0010669971560204,0.0118247596214674,tested,-1.0859871037623177,0.5011482452873531,0.030235028148160766,0.05898953464254778,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.43665072316820464
NR4A2,-1.7436218460236574,0.548470860429908,0.0014775343583258,0.0154919919846021,tested,-1.2893678560756026,0.36783210283942047,0.0004560651535945702,0.0016021970068220977,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.4542539899480549
NR4A3,-1.5637285684907665,0.4754857443068426,0.0010065229683464,0.0112495003249449,tested,0.058883836100358564,0.40314137606876216,0.8838720517715002,0.9129747192940962,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.622612404591125
NRAP,-6.77145516165006,1.4813086635001067,4.8478763166148085e-06,0.0001116925188209,tested,-2.666823155237846,0.7177336103385183,0.000202708493102378,0.0007806573035334298,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.1046320064122135
NRARP,1.2991736063534869,0.4266595731173341,0.0023268900252581,0.0226354690790392,tested,0.45821685802283585,0.34793697886613073,0.18785417710409524,0.27144799330592567,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-0.840956748330651
NRP1,-1.3592530899948956,0.4332967180047714,0.0017068439990418,0.017443680013554,tested,0.5876563289419343,0.2911588781147735,0.04355632148095252,0.08008656143747452,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.94690941893683
NTN4,-2.149725467277823,0.4941943438624565,1.3616256924939468e-05,0.0002810459631697,tested,-0.21992178671170054,0.27837531605620636,0.42951667668026083,0.5270414985043416,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.9298036805661227
OASL,2.561264984921242,0.5085905983645017,4.7534722701004346e-07,1.4350568870596311e-05,tested,3.389169053935676,0.3731894231405376,1.0695874201478704e-19,1.1364366339071124e-17,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.8279040690144339
OBSCN,-1.2934633747231046,0.4376071205003472,0.0031189563976218,0.0284689451897607,tested,-2.2692104020781034,0.4226342411961533,7.908394291367525e-08,7.544887124580989e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.9757470273549989
ODC1,2.919157007167386,0.652721871542549,7.738887348965034e-06,0.0001700936202682,tested,2.255908931786323,0.42439695784882525,1.0632782531248455e-07,9.84414772732287e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.663248075381063
ODZ2,2.0432609844169907,0.45710337663916,7.821248421496116e-06,0.0001715449601591,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
ORC6L,1.4081831371819418,0.5083042393851223,0.0055995244000526,0.0452179887370896,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
OTOP3,-4.863725960768655,0.9651550345283494,4.671865268642552e-07,1.4324052158988084e-05,tested,-2.4032133279197256,0.7574331067991569,0.0015095619227748394,0.004528685768324519,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.4605126328489297
P11,-4.595764288992373,0.5598477476691397,2.23124079076328e-16,3.8428550406162325e-14,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
P2RY5,-1.9883589629862908,0.5298489250477557,0.0001749468795218,0.0025960337800235,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
PADI2,-4.565297132472847,0.511836251691967,4.686155542174714e-19,1.5881532298737916e-16,tested,-2.002794701007678,0.5278274972149454,0.00014799408355905598,0.0005957813242059426,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.562502431465169
PALM2-AKAP2,-1.5139049623243035,0.4301541301295575,0.0004324462942445,0.005643827040165,tested,2.0755762414106615,0.5060098467322325,4.0986082239422924e-05,0.0001925774066790469,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.589481203734965
PALMD,-1.574962627606588,0.4588035523388998,0.0005974700204991,0.0073329673310328,tested,-0.8991905242890083,0.2611393185577526,0.0005745840882754963,0.0019606817005768705,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.6757721033175798
PAPPA,-1.5035763880463258,0.4505439962076807,0.0008461285966778,0.0096519294643835,tested,0.12006266790573712,0.4496440261110844,0.789455953923968,0.840474767079131,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.6236390559520628
PAQR4,1.591140105792716,0.4295587221540391,0.0002121198862777,0.0030866087607121,tested,0.6833207580499924,0.24019977218840002,0.004443905716097777,0.011502859198425947,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.9078193477427235
PAQR8,-1.7860598173913738,0.4868360904146728,0.0002437786154792,0.0034656808311566,tested,-2.1673544548824464,0.4398387675214822,8.324103282873529e-07,6.204535962552845e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.3812946374910726
PAR-SN,-2.5225768752795106,0.5841353897627565,1.5710760523249676e-05,0.0003174177885716,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
PARD3B,-2.156964159215293,0.5615820498491715,0.000122598576561,0.0019368731509023,tested,-1.4915177026086934,0.26965638563411115,3.180857582042528e-08,3.3184282781682714e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.6654464566065994
PARP8,-2.0555858392312745,0.6842044253097622,0.0026615372394609,0.0250781257737912,tested,-0.4120553221136955,0.16398150313598117,0.011977183247783428,0.02677764541244166,tested,True,matched_exact_symbol,True,True,True,False,replicated,1.643530517117579
PAX9,-2.9950631957295126,0.4924748774454703,1.189469498715117e-09,5.922543390284843e-08,tested,-3.8393158219506107,0.45772246913712816,4.950360305296849e-17,3.4788949389586124e-15,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.8442526262210981
PBX1,-2.624861230686994,0.4513118497751147,6.024730867080371e-09,2.682026376675694e-07,tested,-1.9575058598908126,0.29400744510641713,2.775512249681456e-11,5.954674718367067e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.6673553707961815
PC,1.3588772390639543,0.4075709754291072,0.0008557977361432,0.0097305314025116,tested,1.0473126544381746,0.2769541833816867,0.0001558626824268916,0.0006226832769292782,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.31156458462577974
PCDH1,-1.6411059120892997,0.3895963722781733,2.5275732179477608e-05,0.0004767447796725,tested,-1.4386476044409677,0.3335942631702453,1.6136997218988778e-05,8.544805706287442e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.20245830764833195
