gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,direction
MEOX1,122.15978331038608,0.5220437863970643,0.43664334071243643,1.1955839874834382,0.2318589432087681,0.32242771395111486,0.2318589432087681,True,tested,not_significant
THSD7A,114.5755334845385,-0.19334955865038578,0.36775255359398024,-0.5257599349367257,0.5990550150253997,0.682221004096171,0.5990550150253997,True,tested,not_significant
LIG3,1248.6706980767374,-0.24416116570402124,0.13034147189126,-1.8732423545724388,0.06103492605260002,0.10661252862696059,0.06103492605260002,True,tested,not_significant
RPAP3,736.9334149424178,0.1774065372697692,0.0915448820869471,1.9379186823494163,0.05263314428467427,0.09406303819397634,0.05263314428467427,True,tested,not_significant
ACSM3,96.83127244310161,-3.1689758272826363,0.3403844127465903,-9.309991023713176,1.2784315381665743e-20,1.595804402536598e-18,1.2784315381665743e-20,True,tested,down
REXO5,84.75630280204672,-0.7818650442321028,0.18976728840442383,-4.120125501112846,3.786660838059248e-05,0.00017967011153470911,3.786660838059248e-05,True,tested,not_significant
CIAPIN1,1204.943346343672,0.43494743015482795,0.16818210995465,2.5861694223726337,0.0097049214321089,0.02239307750299171,0.0097049214321089,True,tested,not_significant
SPPL2B,428.66503073618395,-0.3074937707845406,0.15464661845450267,-1.9883640124663047,0.04677144589201908,0.08509533270538586,0.04677144589201908,True,tested,not_significant
FAM214B,1050.1598600996258,0.6947428181979683,0.245373264783163,2.8313712939016176,0.0046348882931410915,0.01191611959104398,0.0046348882931410915,True,tested,not_significant
COPZ2,401.8629000372899,0.8018785259257822,0.23296746639724047,3.4420193442739033,0.000577388958700774,0.001969123598167523,0.000577388958700774,True,tested,not_significant
PRKAR2B,306.23350351534026,-0.734248111940992,0.398981834214708,-1.8403046178434876,0.06572352780006963,0.11353575643387621,0.06572352780006963,True,tested,not_significant
MSL3,714.6721447209005,0.3029205332547914,0.12637937695844895,2.3969142794111553,0.016533791180791343,0.0351845699305109,0.016533791180791343,True,tested,not_significant
CREBBP,2603.6708744659304,-0.16550562048651418,0.14225341505325878,-1.1634562194837286,0.24464445116561961,0.33625190215648804,0.24464445116561961,True,tested,not_significant
TSPOAP1,220.42755796529062,-2.122704801214877,0.23443695607363874,-9.054480303643407,1.3721964473424795e-19,1.4240527084339102e-17,1.3721964473424795e-19,True,tested,down
GCFC2,506.8658388334904,-0.4846728850731638,0.12101730397698358,-4.004988288000073,6.202055394747073e-05,0.0002773908514062522,6.202055394747073e-05,True,tested,not_significant
WDR54,147.51977620983263,2.042590251889395,0.22077536222590793,9.251894012518111,2.2054934237795824e-20,2.6964423023606537e-18,2.2054934237795824e-20,True,tested,up
CROT,1186.387013617167,-0.37453245512551736,0.25434736593938845,-1.4725234277235222,0.1408795853399491,0.21421761634875983,0.1408795853399491,True,tested,not_significant
ABCB4,46.41273725625846,-0.5110258744504768,0.34532213847207077,-1.4798526289440548,0.13891257995912812,0.21160518452555357,0.13891257995912812,True,tested,not_significant
KMT2E,2371.2034744597545,-0.472004775340085,0.12004987443858245,-3.9317390171995785,8.433359142833909e-05,0.0003638759021019707,8.433359142833909e-05,True,tested,not_significant
RHBDD2,809.2148782273865,0.2568740085634754,0.21892958941163446,1.1733179112691676,0.24066834220018019,0.3318601705888927,0.24066834220018019,True,tested,not_significant
SOX8,31.776177869860152,-0.8253857494759196,0.5020326133497124,-1.6440879088884244,0.10015804513768876,0.16151376470999307,0.10015804513768876,True,tested,not_significant
IBTK,2465.127304074048,-0.3368168388951534,0.12064188654690565,-2.791873109214011,0.005240390210687205,0.013243800829784312,0.005240390210687205,True,tested,not_significant
ZNF195,540.2550855092164,-0.4233363702601215,0.1409830987822825,-3.0027455341570537,0.002675560457921411,0.007433269132124076,0.002675560457921411,True,tested,not_significant
MYCBP2,11372.026553018613,-0.6288261937116294,0.2577425094179441,-2.4397457568473975,0.014697601807948595,0.03185045432461848,0.014697601807948595,True,tested,not_significant
FBXL3,2556.4386210868047,-0.22186841798621326,0.12235514139748915,-1.8133150389278714,0.06978324506811781,0.11930592955018299,0.06978324506811781,True,tested,not_significant
ITGAL,230.81483659795074,-0.12236604881073941,0.30875774190961247,-0.39631734593577106,0.691870932463951,0.7605599920765238,0.691870932463951,True,tested,not_significant
PDK2,761.7583993564647,-0.5180193598389381,0.20225737051891818,-2.5611890360776,0.010431457931965812,0.02382617070832882,0.010431457931965812,True,tested,not_significant
ITGA3,6845.062483898991,2.3385414009472214,0.24485643512057764,9.550663431800864,1.2886836595690755e-21,2.0002611585485217e-19,1.2886836595690755e-21,True,tested,up
ZFX,2259.3661325081,0.21925552296110043,0.1291276001354302,1.6979756669460535,0.08951235451083674,0.14695075214001985,0.08951235451083674,True,tested,not_significant
LAMP2,9663.959590023393,0.34110395860371073,0.21485443430651255,1.5876049275161335,0.1123757032715159,0.17743532095502512,0.1123757032715159,True,tested,not_significant
ASB4,43.80695396776964,-2.9915075746860045,0.6588378453070015,-4.540582475634864,5.609902826819901e-06,3.3760913229966246e-05,5.609902826819901e-06,True,tested,down
GDE1,1982.9393501844029,-0.19008957599420137,0.18110410872592786,-1.0496149277423164,0.2938951910134938,0.3893157075763165,0.2938951910134938,True,tested,not_significant
REX1BD,277.4177448970453,-0.15354736125533508,0.17344421282457478,-0.885283854415115,0.37600355574634603,0.4743550767431439,0.37600355574634603,True,tested,not_significant
CRLF1,103.36520520083673,1.0454379825997062,0.40220972089294715,2.5992359913100205,0.009343151686245527,0.021695753557887686,0.009343151686245527,True,tested,up
AC003665.1,119.05194162734655,-0.12346045730962582,0.38682248808284625,-0.319165666715799,0.7496008904861424,0.8087262553748953,0.7496008904861424,True,tested,not_significant
TMEM98,381.09521314228334,-0.7479319235136864,0.20364789405328457,-3.6726720253634912,0.00024002746438785233,0.0009081157777285214,0.00024002746438785233,True,tested,not_significant
MAP3K14,415.1659581887968,-0.9795173754719884,0.14676837405523574,-6.673899481255754,2.490942631540722e-11,5.402591248238383e-10,2.490942631540722e-11,True,tested,not_significant
TMEM132A,1162.2066328879557,2.515954077011061,0.31688196751641523,7.939719942822964,2.0263826423588372e-15,1.0545460689826603e-13,2.0263826423588372e-15,True,tested,up
AP2B1,3529.669806827971,0.41693817171538117,0.2124034917311675,1.9629534727380415,0.04965158056881869,0.08943296802758965,0.04965158056881869,True,tested,not_significant
ZNF263,725.6606611055773,0.03353057820301337,0.07381250670389386,0.4542668945999163,0.6496367406625376,0.7256580613783664,0.6496367406625376,True,tested,not_significant
CX3CL1,559.5132701620805,-1.1803491211196644,0.37955325780254623,-3.1098379393537274,0.001871900171377386,0.0054516916395964,0.001871900171377386,True,tested,down
SPATA20,624.6839629630491,-0.10523963096442135,0.22452272308847565,-0.46872596909912995,0.6392655221000145,0.7169445570171689,0.6392655221000145,True,tested,not_significant
CACNA1G,44.88919602302694,0.7727242395587969,0.4522614332231273,1.708578673294847,0.08752902188834692,0.14417892477540817,0.08752902188834692,True,tested,not_significant
TNFRSF12A,1329.7170178079682,3.1667817109841256,0.2908542111130823,10.887866119816643,1.3168969924427181e-27,5.733319832951834e-25,1.3168969924427181e-27,True,tested,up
MAP3K9,2472.6858460336834,-0.1959736415780422,0.3642302909278981,-0.5380487193384927,0.5905434141840995,0.6746367963639153,0.5905434141840995,True,tested,not_significant
RALA,2424.289005025334,0.0840764439904141,0.24160321137702062,0.3479939008725063,0.7278447639726986,0.790413642204336,0.7278447639726986,True,tested,not_significant
BAIAP2L1,1220.912248586206,0.5592565550998112,0.21908886132072866,2.5526471392861185,0.010690774295844021,0.02432535912565271,0.010690774295844021,True,tested,not_significant
KDM7A,2763.905632990421,0.39413590987879926,0.19701218135446943,2.000566194278412,0.04543915975032002,0.08298434638256726,0.04543915975032002,True,tested,not_significant
ETV1,844.3712648671428,-1.469259916232552,0.5005971764322255,-2.9350143896216547,0.003335322202859793,0.009005521301020619,0.003335322202859793,True,tested,down
AGK,671.3122367034689,0.15380474227468252,0.09405959408545608,1.6351839891520912,0.10201048349384989,0.16388148054767532,0.10201048349384989,True,tested,not_significant
ALDH3B1,159.64028700790882,-0.8404883636972902,0.33709289850453117,-2.493343429737047,0.012654638144356958,0.028039385659976625,0.012654638144356958,True,tested,not_significant
TTC22,2026.409852544857,-0.9092148359706917,0.43186938839548117,-2.105300492236058,0.03526515930136423,0.06713054212747696,0.03526515930136423,True,tested,not_significant
PHTF2,1279.5883825407702,0.33545998686895684,0.1910811453971449,1.7555891564902102,0.07915858507936097,0.13250006973617715,0.07915858507936097,True,tested,not_significant
CCL26,10.70470287305683,0.8151123645789625,0.3786472307286532,2.152695961912606,0.031342581070242057,0.06082464362946518,0.031342581070242057,True,tested,not_significant
FARP2,1712.4131497121275,0.3224051958408524,0.15214686591769952,2.119039349882175,0.03408714158548123,0.06520097270690527,0.03408714158548123,True,tested,not_significant
GGCT,1288.5426198939845,0.06344511534697221,0.22343899883681106,0.2839482618399549,0.7764500303516411,0.8300175495135221,0.7764500303516411,True,tested,not_significant
DBF4,411.07820745089515,0.7517783810881653,0.15154438702051765,4.960780111152396,7.021063504728242e-07,5.339837390685945e-06,7.021063504728242e-07,True,tested,not_significant
IFRD1,1158.4472898934482,-0.39386311380470707,0.16803205725225154,-2.343976026035529,0.01907939774150625,0.039813800524419754,0.01907939774150625,True,tested,not_significant
COX10,485.5929984702423,-0.1320587785994518,0.14119260372030293,-0.935309464659035,0.34962883906743536,0.4474386849264211,0.34962883906743536,True,tested,not_significant
GTF2IRD1,956.9238167914148,-0.2763069315960766,0.16218830552869024,-1.703618091917234,0.08845245926549056,0.14549174326290143,0.08845245926549056,True,tested,not_significant
PAF1,1038.4627842856582,0.0892730465357661,0.12033981348081456,0.7418413237776762,0.45818347999913744,0.55455486289562,0.45818347999913744,True,tested,not_significant
VPS41,2144.1404042519225,0.04427448517417186,0.1319624318354761,0.3355082545718086,0.7372417189623954,0.7985778678001553,0.7372417189623954,True,tested,not_significant
ARHGAP44,76.29256393521092,-0.6149851200901575,0.34233908709521116,-1.7964209851360566,0.07242758884898937,0.12307697085196485,0.07242758884898937,True,tested,not_significant
ELAC2,1597.8218143229942,0.2822799172329391,0.1240151124252541,2.27617353814902,0.022835625048854145,0.04648373898073287,0.022835625048854145,True,tested,not_significant
SCIN,575.594714725036,-4.118243057168873,0.40383676804166563,-10.197791244070118,2.0283276501569745e-24,5.099387120465069e-22,2.0283276501569745e-24,True,tested,down
ARSD,1323.0195451080933,-0.5931806226315935,0.17810046528906184,-3.3305955808079752,0.0008666040624436483,0.0028104801080339973,0.0008666040624436483,True,tested,not_significant
PNPLA4,392.9116309112176,-0.6362350333019947,0.20688204149497647,-3.075351677237987,0.0021025447660245676,0.006028015431021287,0.0021025447660245676,True,tested,not_significant
ADIPOR2,3245.283197669728,-0.12744578448587698,0.1927066266057991,-0.6613461442951841,0.5083903552813829,0.6019746495371598,0.5083903552813829,True,tested,not_significant
CDKL3,21.408797509941966,-0.6004258475085024,0.2901268838871958,-2.069528474796406,0.03849652211511585,0.07224415576419602,0.03849652211511585,True,tested,not_significant
MARK4,603.5044159384122,0.3560189255941788,0.19299970993931445,1.844660417915255,0.06508695218323245,0.1126213742216653,0.06508695218323245,True,tested,not_significant
CCDC124,420.91806450941414,0.24083939115924993,0.10825496250163384,2.224742271335737,0.02609854478660912,0.05209203001688167,0.02609854478660912,True,tested,not_significant
PAFAH1B1,6716.140527351439,0.11714262588927286,0.12297145852847488,0.952600117873268,0.3407927174881984,0.438393629804291,0.3407927174881984,True,tested,not_significant
NOS2,34.586597111293976,1.1455658696416435,0.6007161725466571,1.9070002140697624,0.056520559771538144,0.0998804070806807,0.056520559771538144,True,tested,not_significant
DNAH9,36.20220966282657,-0.7036528829682912,0.35956152561408644,-1.9569749064962927,0.05035041868791502,0.09048020384491616,0.05035041868791502,True,tested,not_significant
KIAA0100,7106.900445968532,-0.0539162956601615,0.13134781290087508,-0.41048491382837704,0.6814502679166985,0.7519689933088418,0.6814502679166985,True,tested,not_significant
AC005747.1,1936.5892087751547,-1.1217695323536336,0.26129494214322324,-4.293116135936377,1.7618279009562876e-05,9.208968677033597e-05,1.7618279009562876e-05,True,tested,down
TRAPPC6A,164.3664415306725,-0.8768734706299696,0.2734675521869382,-3.206499138993106,0.001343607070405787,0.004089238909930656,0.001343607070405787,True,tested,not_significant
MATK,31.084878405754182,-0.4745112491767366,0.35623358898702706,-1.332022762160187,0.18285270890357752,0.2653408210644476,0.18285270890357752,True,tested,not_significant
CEACAM7,1049.4314517353139,-3.96488949822329,0.8840528331174567,-4.484901071174452,7.294777176338814e-06,4.2678391542985195e-05,7.294777176338814e-06,True,tested,down
CD79B,34.91108073066576,0.23526625042749497,0.32406824411380253,0.7259774899291795,0.46785257018071036,0.5634306016546808,0.46785257018071036,True,tested,not_significant
SCN4A,278.3924068247869,-2.6907488308924536,0.5521777145821641,-4.87297614487857,1.0992950125099394e-06,7.886823140394862e-06,1.0992950125099394e-06,True,tested,down
ST7L,334.8994022956536,-0.27623968268458104,0.10358783744854443,-2.666719274082719,0.007659562192523527,0.018317682896107308,0.007659562192523527,True,tested,not_significant
RPUSD1,364.0195275787172,0.4863040603091418,0.15596221642761,3.1180889285121203,0.0018202787074932823,0.0053239349383508265,0.0018202787074932823,True,tested,not_significant
RHBDF1,580.2632441174266,-0.15113516109408603,0.15895002160024105,-0.9508344797472922,0.34168840641714093,0.43935586043408487,0.34168840641714093,True,tested,not_significant
LUC7L,510.17860936556167,-0.2707013250610812,0.16066531566543285,-1.6848771867151822,0.09201226888847074,0.1503358352090803,0.09201226888847074,True,tested,not_significant
CACNA2D2,30.80920248649648,-2.015634477987112,0.43395719322939874,-4.644777202532983,3.404436533170483e-06,2.1796697316030533e-05,3.404436533170483e-06,True,tested,down
BAIAP3,51.92856880393107,-0.24998292261079083,0.33182733903267747,-0.7533524010996971,0.451238177755905,0.5478948012341273,0.451238177755905,True,tested,not_significant
TSR3,570.7242662376224,0.29717542951177517,0.10962003434134167,2.710959098830528,0.006708890132135651,0.016333018120379347,0.006708890132135651,True,tested,not_significant
PIGQ,456.5685446083996,-0.04625508315519931,0.15516442017427468,-0.2981036703082278,0.7656240403586614,0.8215442813587078,0.7656240403586614,True,tested,not_significant
CRAMP1,738.1313465514996,-0.07058830097687685,0.13147823278715318,-0.5368820334781231,0.5913491021286948,0.6752547001661465,0.5913491021286948,True,tested,not_significant
TEAD3,877.171431186983,0.2626549546879947,0.20806162793809102,1.2623901739639756,0.2068084232075479,0.2935844086412223,0.2068084232075479,True,tested,not_significant
SELE,313.0612837880695,0.5948288595408503,0.4926928598824928,1.2073015624434196,0.2273160291848556,0.31707362045398707,0.2273160291848556,True,tested,not_significant
DNAJC11,1137.6517754729607,0.20779747621611852,0.11482809214277069,1.8096397174112675,0.07035167649282555,0.12010113096757231,0.07035167649282555,True,tested,not_significant
FMO3,197.50100165498498,0.7993284781867626,0.448008397350923,1.784181910234714,0.07439411078603195,0.12573950170728815,0.07439411078603195,True,tested,not_significant
MYLIP,731.4254719490879,-1.143701065445786,0.27128902538363064,-4.215802920256264,2.4889105156404758e-05,0.00012455018980707174,2.4889105156404758e-05,True,tested,down
E2F2,359.5043093063184,-0.6490115516804715,0.49248558152442906,-1.3178285335207893,0.1875610538315028,0.2710683192366873,0.1875610538315028,True,tested,not_significant
PSMB1,2716.701034681714,0.5419576885138947,0.11539163115700238,4.696681059794575,2.6442284684610082e-06,1.7333631348523318e-05,2.6442284684610082e-06,True,tested,not_significant
JARID2,2260.104271308851,0.4001510161865082,0.24527817470167343,1.6314171314802195,0.10280233247814533,0.1649161170787179,0.10280233247814533,True,tested,not_significant
CDKL5,1061.740007562289,-0.0939364184967702,0.172165943571268,-0.5456155645433168,0.5853302231130408,0.6700535164861013,0.5853302231130408,True,tested,not_significant
CDK11A,231.1392620505215,0.07150291793903665,0.1501878413766652,0.4760899236823716,0.6340103153126111,0.7127672160432164,0.6340103153126111,True,tested,not_significant
NADK,1229.3850281408002,0.40733461219304395,0.1420858222205858,2.8668209524850687,0.004146175094461362,0.010831146705127368,0.004146175094461362,True,tested,not_significant
CYTH3,970.3037401618928,0.683952889241812,0.20065121068974384,3.408665648668183,0.0006528143763186356,0.002197800191868662,0.0006528143763186356,True,tested,not_significant
ADAM22,89.9388204801872,-1.0614541512194515,0.3438105121172014,-3.087323144027699,0.002019679119226286,0.005823174330187241,0.002019679119226286,True,tested,down
SYPL1,4202.301660097918,-0.21375850281035327,0.1794093000759492,-1.191457202719497,0.23347414813731482,0.32418419705330737,0.23347414813731482,True,tested,not_significant
CYB561,1852.8839881989759,-0.7283904861873592,0.17245306175760228,-4.223702836956152,2.403208799434134e-05,0.00012093960267803579,2.403208799434134e-05,True,tested,not_significant
SPAG9,5517.224927726202,0.42231990609684505,0.1281527979846068,3.2954403863080106,0.0009826755032651888,0.0031330562121916566,0.0009826755032651888,True,tested,not_significant
CELSR3,244.9843711610445,2.749887311408729,0.40910244426425557,6.7217572272251385,1.7954592839046413e-11,4.056828888316183e-10,1.7954592839046413e-11,True,tested,up
AASS,671.6499368856892,-1.2663989575060366,0.20185289470260367,-6.273870678802316,3.5218105813087217e-10,5.729828215708793e-09,3.5218105813087217e-10,True,tested,down
PLEKHG6,716.8397718864577,-1.9445904906782026,0.4590775600492556,-4.235864829615202,2.2767371326070333e-05,0.000115388295902997,2.2767371326070333e-05,True,tested,down
SS18L2,236.12506315905273,-0.33220082081167623,0.19189071442135341,-1.7311979988892532,0.08341645616155183,0.1385230014404782,0.08341645616155183,True,tested,not_significant
MPND,212.92247273746355,-0.7078164183634886,0.1869168341553079,-3.786798666702053,0.00015260064726818143,0.0006112929878224952,0.00015260064726818143,True,tested,not_significant
MGST1,750.4751216006862,-2.4729809186625986,0.543308651892235,-4.551705388916047,5.321281511495655e-06,3.224198064500931e-05,5.321281511495655e-06,True,tested,down
CRY1,551.2130097697087,0.034574161318010097,0.1502380419219824,0.23012920612985777,0.8179913706583795,0.8615261957901861,0.8179913706583795,True,tested,not_significant
NFIX,2707.250655851544,-1.8917805796533655,0.16960796315901283,-11.15384292351746,6.857916489298219e-29,3.600406156881565e-26,6.857916489298219e-29,True,tested,down
ST3GAL1,1633.2856684775065,-0.31266542832958205,0.3454819813747629,-0.9050122587736843,0.36545889284230626,0.463539791691244,0.36545889284230626,True,tested,not_significant
MMP25,60.14829859022947,1.209613495859318,0.3571982680847824,3.3863923874687196,0.0007081804513730478,0.0023575197793750283,0.0007081804513730478,True,tested,up
IL32,710.6705811995861,1.0982648874373904,0.35411945259318156,3.101396659785012,0.0019261008859035812,0.005588572954060293,0.0019261008859035812,True,tested,up
PKD1,2205.327009654911,-0.6181480457648295,0.22057748157520604,-2.802407758717979,0.005072271901270646,0.012873603503153851,0.005072271901270646,True,tested,not_significant
MAPK8IP2,124.67632683220658,-0.9251141700305693,0.43652941903781206,-2.119248164464343,0.03406949980087788,0.06518119736823903,0.03406949980087788,True,tested,not_significant
MED24,1168.2729985379099,0.13227789585884367,0.11138254615595693,1.1875998567462198,0.23499109431213094,0.3258440948863153,0.23499109431213094,True,tested,not_significant
RHOBTB2,319.2640059566706,0.6026698374783558,0.295830705942229,2.0372119099632866,0.041628810848399624,0.07707439826199909,0.041628810848399624,True,tested,not_significant
HEATR5B,1690.7814919582129,-0.5174564324094307,0.1540764786459326,-3.3584388542429275,0.0007838406063456418,0.0025752907828584036,0.0007838406063456418,True,tested,not_significant
SEC62,3336.236255922604,0.20847936746784657,0.2367708358202177,0.8805111775934554,0.37858245265377544,0.47703633911265647,0.37858245265377544,True,tested,not_significant
RPS20,13148.253512311761,0.02623929234219104,0.1817458924792949,0.14437350954261763,0.8852055339605028,0.9140876305215189,0.8852055339605028,True,tested,not_significant
CSDE1,21257.675328724003,-0.13729072610456022,0.10962058273002186,-1.252417408167639,0.21041780628743068,0.29783188028155083,0.21041780628743068,True,tested,not_significant
UBE3C,4263.982703528995,0.5977430117592821,0.12337452665524538,4.844946748445081,1.2664564198944349e-06,8.95296914658046e-06,1.2664564198944349e-06,True,tested,not_significant
REV3L,1886.6658095430191,-0.5366063421847929,0.20802625821840123,-2.5795125422167815,0.00989398656180717,0.022773392666442037,0.00989398656180717,True,tested,not_significant
TENM1,130.81479491334895,-0.7896324359584479,0.5552603794154654,-1.4220939674999162,0.15499897380719835,0.23170016602114485,0.15499897380719835,True,tested,not_significant
PAX7,33.624001871879535,0.5501288492694721,0.6839787472905517,0.8043069341682036,0.4212197339836793,0.5192522273210411,0.4212197339836793,True,tested,not_significant
IYD,22.527009062980593,-2.227326888609674,0.40872416767756314,-5.449462167274585,5.05223686277597e-08,5.02409069640953e-07,5.05223686277597e-08,True,tested,down
FAM76A,488.7118845569248,0.037537306196465656,0.13749126739424886,0.27301592972322697,0.7848409704388393,0.8366325065591688,0.7848409704388393,True,tested,not_significant
TRAF3IP3,93.16905931200333,-0.16121148768811233,0.26453921313831663,-0.6094048809460302,0.542256103441843,0.6322189057110973,0.542256103441843,True,tested,not_significant
POMT2,418.6934787345479,0.7571706270769905,0.2056790074073617,3.681321864692593,0.00023202787321469445,0.0008812122418898502,0.00023202787321469445,True,tested,not_significant
VTA1,1943.0232889382019,0.13522957430510077,0.17772027396221374,0.760912479427377,0.4467093441873099,0.5433568513624178,0.4467093441873099,True,tested,not_significant
MLXIPL,28.063838566836363,-3.750700991313774,0.5346880234244229,-7.014746594270646,2.3036609169576323e-12,6.100941745948625e-11,2.3036609169576323e-12,True,tested,down
BAZ1B,3377.5395163622675,0.2451912933910251,0.11565980729308034,2.119935171340151,0.03401151281538307,0.06511213038980992,0.03401151281538307,True,tested,not_significant
RANBP9,3440.282335361549,-0.8884366803000523,0.2921609658231221,-3.0409150578928568,0.002358603597583528,0.006673177083034709,0.002358603597583528,True,tested,not_significant
ETV7,166.44561700527646,-0.32218481955676564,0.4067631080378884,-0.7920699129055612,0.42831991223783183,0.5258260270595115,0.42831991223783183,True,tested,not_significant
SPRTN,574.9082785024697,0.1562414283274639,0.17253425127167862,0.9055676028143569,0.36516476293526445,0.4632687290969773,0.36516476293526445,True,tested,not_significant
EEF1AKNMT,670.2178380198914,0.2836584111685857,0.08034827192406799,3.530361069080031,0.00041499290126576513,0.0014759161760497922,0.00041499290126576513,True,tested,not_significant
DYRK4,223.84107164770745,-0.5307683840417249,0.17181420108158865,-3.0891997326209446,0.0020069646408498376,0.005793065788998965,0.0020069646408498376,True,tested,not_significant
ZNF207,5570.251844666829,-0.12002771991884548,0.14652351156118215,-0.8191703750474671,0.41268921457558105,0.5108177297118176,0.41268921457558105,True,tested,not_significant
UQCRC1,3734.611244720073,-0.38402671601269994,0.1833103377722193,-2.094953949023268,0.0361750863610849,0.06858473622361821,0.0361750863610849,True,tested,not_significant
STARD3NL,419.11258813194564,0.7916545728724872,0.24958844086140933,3.1718398902618836,0.0015147649478070816,0.004541241907684986,0.0015147649478070816,True,tested,not_significant
CD9,9687.104174483107,-0.13356870018212227,0.2856884653257707,-0.4675327022034783,0.6401188007619609,0.7177662286325147,0.6401188007619609,True,tested,not_significant
HHATL,188.50472153641127,-3.0062600136041318,0.604962466412342,-4.969333108270996,6.718356734389062e-07,5.1292843331413495e-06,6.718356734389062e-07,True,tested,down
NCAPD2,2188.926724525975,0.6668343995803211,0.1366539113833557,4.879731526378694,1.0623034961273075e-06,7.66455836939064e-06,1.0623034961273075e-06,True,tested,not_significant
IFFO1,118.454173649084,0.2431206175911874,0.30209558623229327,0.8047804359651991,0.42094639326214667,0.518986953980475,0.42094639326214667,True,tested,not_significant
GIPR,23.520676640059623,0.11505163162300029,0.3860547728618247,0.29801893335011076,0.7656887131272236,0.821564290052954,0.7656887131272236,True,tested,not_significant
PHF7,77.00805699522608,-0.8006215591837248,0.17760950275282675,-4.5077630800978215,6.551467214937156e-06,3.8735902546084216e-05,6.551467214937156e-06,True,tested,not_significant
SEMA3G,170.85256694806085,-1.3593804736650428,0.3785092335518327,-3.591406373125877,0.00032889833343115063,0.0012008957628176328,0.00032889833343115063,True,tested,down
NISCH,1441.5048888652334,-0.9525334679534199,0.14853245401996235,-6.412965262294812,1.4271604878776465e-10,2.5994708886342846e-09,1.4271604878776465e-10,True,tested,not_significant
STAB1,1283.086255417226,0.9774428367248477,0.36509255115772293,2.677246724495851,0.0074229950960921125,0.017821178542736276,0.0074229950960921125,True,tested,not_significant
FUZ,123.31256679062268,-0.884153436407606,0.22145591799023973,-3.992457932176703,6.53919364506757e-05,0.00029050424729829796,6.53919364506757e-05,True,tested,not_significant
IDS,2883.8480602556597,0.25604075846527813,0.1403972925672269,1.8236872932765231,0.06819936095002326,0.1170424567789554,0.06819936095002326,True,tested,not_significant
PRSS3,741.7439518617546,-0.45106641777739837,0.8603159149288357,-0.5243032355326241,0.6000676468361309,0.6830256023482296,0.6000676468361309,True,tested,not_significant
ZNF200,300.54743477319516,0.7328791192249093,0.10615664231669375,6.903751882416686,5.064672957513995e-12,1.2573631751269097e-10,5.064672957513995e-12,True,tested,not_significant
CD4,475.69582620384597,0.5395380932248685,0.28165777753057364,1.915580311522916,0.0554185376080948,0.09822469430091273,0.0554185376080948,True,tested,not_significant
LRRC23,96.20055449680561,-0.1775520236998611,0.1850451564518842,-0.9595064637426945,0.33730366498867115,0.43511714928568074,0.33730366498867115,True,tested,not_significant
BTK,96.19561443982633,0.10212218542324446,0.23853994329911624,0.4281135645915231,0.6685684415154838,0.741148011782476,0.6685684415154838,True,tested,not_significant
HFE,63.70480174115664,0.2800438418286586,0.24747041591646815,1.13162553508289,0.25779189996467966,0.3502210509281144,0.25779189996467966,True,tested,not_significant
SCMH1,528.9547133926392,-0.2516967331440683,0.2051863043468706,-1.2266741386334008,0.21994509153799968,0.3087950199743035,0.21994509153799968,True,tested,not_significant
FYN,516.0923790721514,0.6316995405943338,0.22768549436541202,2.7744391110859277,0.005529698424935738,0.013841693575249323,0.005529698424935738,True,tested,not_significant
HIVEP2,2856.9819598937815,0.15805608212199948,0.16514389291806525,0.9570809996614146,0.33852637298620847,0.4362327286892738,0.33852637298620847,True,tested,not_significant
FMO1,271.72028228349006,-1.291138101611497,0.4782871153198134,-2.699504252269391,0.006944286833309834,0.016825779825516567,0.006944286833309834,True,tested,down
ELOA,2357.6086253596604,-0.08247647970663702,0.08614481373395699,-0.9574166584346102,0.33835699360222826,0.43610891297564985,0.33835699360222826,True,tested,not_significant
LYPLA2,1193.9678582108886,0.39995329906055405,0.13910961917745623,2.8750944860998477,0.004039066077229911,0.010600989483686797,0.004039066077229911,True,tested,not_significant
CLCN6,275.3944510223695,0.023584462706114022,0.18399439269749462,0.12818033397837977,0.8980062628888752,0.9235128070845435,0.8980062628888752,True,tested,not_significant
AC080038.1,2727.872135103028,0.04196180092383913,0.2981993310446405,0.1407172872482314,0.8880932877392758,0.9162215458412942,0.8880932877392758,True,tested,not_significant
NME1-NME2,167.63722790657906,0.3888410114057744,0.3031640753472958,1.282609131574477,0.19962904935706594,0.2850474786835955,0.19962904935706594,True,tested,not_significant
TSPAN9,1322.075353481558,0.9516244602045133,0.16539426395401471,5.753672693686025,8.732515360563776e-09,1.038477009900489e-07,8.732515360563776e-09,True,tested,not_significant
BTBD7,2295.441969117589,0.483911005332046,0.1966900951718909,2.4602713467048134,0.013883200558732827,0.030343471283626907,0.013883200558732827,True,tested,not_significant
AC005954.1,226.67847537592516,-0.03295833823418815,0.1586265845031686,-0.2077731064904181,0.8354061322685802,0.8753741978863607,0.8354061322685802,True,tested,not_significant
MKS1,261.25558692014704,-0.14146660418854437,0.1716525168856548,-0.8241452368728238,0.40985703910542226,0.508440346655903,0.40985703910542226,True,tested,not_significant
