gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
FRG1,-0.3125964031075293,0.5641338336191235,0.5794984663734251,0.8338512492152056,tested,-0.362773046826392,0.150577591824927,0.015987093975125478,0.03418419111835048,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.05017664371886271
FRK,0.94197680645306,0.5587297595758102,0.0918101299717673,0.332033468324746,tested,-0.3179079938352946,0.20002939647437998,0.11199124150303151,0.17696916260880952,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-1.2598848002883547
FRMD4A,-0.93989511692027,0.4343005788779511,0.0304522175278729,0.162401521496362,tested,-0.065265565035363,0.19333021299296196,0.7356752259761262,0.7971229078350038,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.874629551884907
FRMD4B,-0.9716125454757112,0.487530108948327,0.0462693002020295,0.2165279589855331,tested,-0.6774679850616915,0.18259830384547088,0.00020713250324315926,0.0007958466798307768,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.2941445604140197
FRMD6,0.5990895367078783,0.4508239535865747,0.1838885869400796,0.4892843812449864,tested,0.946962874202079,0.2511574743929717,0.00016298939768505036,0.0006478202513200065,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.3478733374942007
FRMD8,0.6291739797048845,0.47691143224351,0.1870795400952578,0.4944550126123473,tested,0.8016674611364237,0.2120216479911321,0.000156159398851033,0.0006235895457474136,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.1724934814315392
FRRS1,0.0092661167407707,0.5043361498104733,0.98534137289357,0.9965991653011066,tested,0.2563180078663783,0.3322427020506298,0.4404235281808637,0.5375425626002337,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.2470518911256076
FRS2,0.5139591564900585,0.4173413413018211,0.2181329658914381,0.5315534562589058,tested,0.3384605872334978,0.2442959761016603,0.16591400166246673,0.2449598783850315,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.1754985692565607
FRY,-1.486695250729246,0.563961712789155,0.0083849332852493,0.0619059094130915,tested,-1.7655129332378403,0.24781201436142253,1.0453193481004446e-12,2.990216404421945e-11,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.2788176825085944
FRYL,-0.4912379068430744,0.4541173120394913,0.2793670504691335,0.6084225191187225,tested,0.5309903493969799,0.10804488405169742,8.899348900151049e-07,6.588692570207226e-06,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.0222282562400542
FRZB,-3.217600864653224,0.6526483444787988,8.220090478982392e-07,2.340386736373686e-05,tested,-2.076759328647905,0.38563526502709333,7.232627630506042e-08,6.944723141717743e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.1408415360053192
FSCN1,1.8640734668072985,0.4180034449180006,8.216289836886114e-06,0.0001790878444529,tested,2.8881536334071796,0.28164130228465384,1.1269827451934587e-24,2.8738060002433196e-22,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.024080166599881
FSD1L,-0.539420440469261,0.4822803688446596,0.2633624919825471,0.5884488176879286,tested,0.10490639161625039,0.2500970092587389,0.674877936632829,0.7464723738317014,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.6443268320855113
FST,1.742141901775842,0.6645686050370758,0.0087553306992003,0.0642342907303065,tested,3.000560294446406,0.3628827629805071,1.354538865226284e-16,8.955006942329322e-15,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,1.258418392670564
FSTL1,-1.682941347203209,0.3911110500828871,1.6851933395593454e-05,0.0003359514464024,tested,2.028829544207328,0.37395782796705634,5.786062484123502e-08,5.662347332324809e-07,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.711770891410537
FSTL3,0.2734151802858359,0.5216835060073822,0.6002078489820444,0.8423435294423401,tested,3.114830400160969,0.382056338320825,3.555819942984455e-16,2.196241729490399e-14,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,2.841415219875133
FTO,0.1312347478102151,0.4396130395919114,0.7653037738121304,0.9234366943030804,tested,0.41287653097893207,0.1617139933416337,0.010676024141784828,0.02430082006259362,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.28164178316871696
FTSJ1,0.924029456730729,0.4544708478850174,0.0420324702177453,0.2042521425104685,tested,0.9020211482258188,0.144154383253279,3.916311160233737e-10,6.280876389054106e-09,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.0220083085049102
FTSJ2,0.6273014278943883,0.4514968969306277,0.1647167781910222,0.4613715070561247,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
FTSJ3,-0.056126251423222,0.4040092597858747,0.8895108529938943,0.9693126288785824,tested,0.37946871492673623,0.11426231440293158,0.0008968550019907344,0.0028928192601255166,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.4355949663499582
FTSJD1,-0.0090833321084777,0.4168756912886672,0.9826162158850872,0.99590735842687,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
FTSJD2,0.1691492346581922,0.3974541513190914,0.6704126383378409,0.8758308795603139,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
FUBP1,-0.0279155282013107,0.4119315640540657,0.9459708006649584,0.9883534379829012,tested,0.33945394711596105,0.13369471043396414,0.011116250947461466,0.025132344674956324,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.36736947531727177
FUBP3,0.5478905248022676,0.3872936272016838,0.1571669032969142,0.4504079339981945,tested,0.23381359567822219,0.10728041317706896,0.02929735646402037,0.057341865447671454,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.31407692912404545
FUCA1,-0.2982151765958202,0.5849241183845226,0.610166597380735,0.8472933514897912,tested,-0.5206497794819653,0.2834825889528127,0.06626601949866498,0.1142627944408008,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.22243460288614514
FUCA2,-0.1900622477031967,0.5210302320908936,0.715274432552143,0.8978765514030523,tested,1.026649295274406,0.1776062506463053,7.44880038969377e-09,9.002104736359769e-08,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.2167115429776028
FUK,0.0715506463359922,0.4518840979989315,0.8741900789912591,0.9645285622644578,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
FUNDC2,-0.9429652329817192,0.515970183292784,0.0676159732074955,0.2753058363884632,tested,0.06145322551998366,0.2292977141634549,0.7886944910367223,0.8398876425847449,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.0044184585017029
FURIN,1.2063959410122678,0.4394888326560007,0.0060511277236894,0.0480522659600006,tested,0.80062782776471,0.25767254002353485,0.0018889904694162037,0.005495189028533122,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.4057681132475578
FUS,-0.1873793912942346,0.4203649167175415,0.6557748702387309,0.8681160550036546,tested,-0.1518478773882401,0.1908439379324525,0.4262266670521717,0.5239071132195505,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.03553151390599449
FUSIP1,-0.14916717088955,0.4482676262619379,0.7393127000524027,0.9090213343888583,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
FUT1,1.3202335171089703,0.5092456635128284,0.0095273493255936,0.068746107152944,tested,0.6477274281751768,0.3525504559066283,0.06617128016505737,0.11414353990590202,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.6725060889337935
FUT10,-0.5235923318754175,0.4851256471794593,0.2804574844838743,0.6098932242485309,tested,-0.7631120434400352,0.15544572577711327,9.145501817067384e-07,6.7541252558813734e-06,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.2395197115646177
FUT11,-0.3244870121853697,0.5578986558890018,0.5608202580057682,0.8225907083531464,tested,0.3823614131899832,0.219439356978498,0.08143028657854841,0.13567913893653402,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.7068484253753529
FUT2,-0.1917398435787421,0.5112313917926733,0.707619630034773,0.8928959684296571,tested,-1.1087574016330857,0.40319643853566656,0.0059610063526763625,0.014741186134013668,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.9170175580543436
FUT3,-2.0416318917865404,0.4857394510081311,2.632353263868959e-05,0.0004938482748251,tested,-2.1840727063744794,0.4589193106826111,1.943955078829338e-06,1.3158740294692331e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.142440814587939
FUT4,-0.2362955948373249,0.5172223548338389,0.6477753038642089,0.8639745261390605,tested,0.4340839532528591,0.3325050645323277,0.19172408862475365,0.27602733131422746,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.670379548090184
FUT6,-4.237852018699723,0.635104275766393,2.511617700777704e-11,1.8073325729020925e-09,tested,-5.363768459102661,0.7512630910127652,9.355714552041944e-13,2.706637030047791e-11,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.1259164404029383
FUT8,-0.429057813838212,0.5083949289436153,0.3986996397297072,0.7181104774559068,tested,0.358248014184241,0.3653182005191299,0.32676709580959273,0.42371005812881235,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.787305828022453
FUZ,-0.6961898891385719,0.6581117387388283,0.2901194086382735,0.6196370211737553,tested,-0.884153436407606,0.22145591799023973,6.53919364506757e-05,0.00029050424729829796,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.18796354726903408
FXC1,-0.1957274768672839,0.4065919315532036,0.6302425112181866,0.8558740137946853,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
FXR1,-0.0910958474709214,0.3984345907080048,0.819153097252258,0.9436428113741472,tested,0.28289322405763884,0.17775514014531918,0.11150225884727834,0.17632134305669014,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.37398907152856026
FXYD3,0.6056991148157268,0.4672077376741555,0.1948296022373705,0.5043331963929234,tested,0.09637586585968086,0.29104532621831836,0.7405410315239478,0.8009851186270659,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.509323248956046
FXYD5,0.3985654817176727,0.5176828194259836,0.4413575190240062,0.749822460359995,tested,2.0230998250372942,0.29977049808265543,1.4904313777752183e-11,3.4064276687948333e-10,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,1.6245343433196215
FXYD6,-1.8433024209468487,0.6182637440919091,0.0028691722848777,0.0266756849778104,tested,-0.42328618457609035,0.3568795422255067,0.23559237084660134,0.3263989304262523,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.4200162363707585
FYB,-0.9096783733247484,0.5004072424776452,0.0690830698575984,0.2791487430476653,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
FYCO1,-1.361291816315085,0.4318167683738765,0.0016189236348406,0.0166749134388583,tested,-1.2542926040069067,0.2376057231283769,1.2997438109502434e-07,1.1754384666230548e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.10699921230817822
FYN,-1.326308043992815,0.4850720582025812,0.0062522644161975,0.0492032134506153,tested,0.6316995405943338,0.22768549436541202,0.005529698424935738,0.013841693575249323,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,1.9580075845871487
FYTTD1,0.2862712876922246,0.3954085688494029,0.4690727470613772,0.766777389237098,tested,0.3716902694259189,0.20072353000671378,0.06406139216162883,0.11106214550165837,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.08541898173369428
FZD1,0.1850119403054802,0.4758716567034035,0.6974349207559886,0.8879698920841816,tested,0.47741560898795116,0.2288923323924795,0.03699991791842123,0.0699097016633195,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.2924036686824709
FZD10,1.2071571837716837,0.4662323498533261,0.0096206165252594,0.0692763517576253,tested,0.3894748609519938,0.2841509977272884,0.170480470831067,0.25055099945980275,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.8176823228196899
FZD3,0.2018397525876977,0.5300005359064249,0.7033298890842714,0.8907997365544733,tested,-1.1602621676287665,0.3090957144065924,0.00017422182228085233,0.000686048870000709,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-1.3621019202164644
FZD4,-2.6409559392828266,0.4064985225968666,8.202451076400566e-11,5.352481429109587e-09,tested,-0.6465980389047153,0.34179482110677933,0.0585213005002904,0.1028660968912047,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.9943579003781111
FZD5,0.3841126068541338,0.4071988979273339,0.3455251069382652,0.6703087205427,tested,-0.07008988734966755,0.21638392798765255,0.7460027816391906,0.8057696751942124,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.4542024942038013
FZD6,1.781076583935436,0.5646206014627256,0.0016079202121201,0.0166267812485569,tested,1.4618654235037034,0.21503769583869994,1.0594745830697351e-11,2.4916497111719066e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.3192111604317327
FZD7,1.2156895732791668,0.5350213297548064,0.0230728414123004,0.1336291465698063,tested,-0.7015186134451221,0.30450237094234645,0.02123275709830538,0.04364402512721684,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-1.917208186724289
FZD8,-0.5604095676305012,0.5908449376435587,0.3428808770668901,0.667588305126899,tested,-0.6298155056696056,0.3449017079051564,0.06783934990443849,0.11650888670607606,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.06940593803910444
FZR1,0.3628864324473192,0.4281725650773417,0.3967032360737302,0.7160212683501924,tested,0.1988049104986345,0.13395802893499717,0.1377867500468447,0.21015923167873007,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.16408152194868472
G0S2,-0.6055124271769446,0.6426223616907883,0.3460634602029468,0.6704301517411322,tested,0.11627258909215298,0.5760265246028251,0.8400317724236047,0.878861712001918,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.7217850162690976
G3BP1,0.1311779841358196,0.3821494624568103,0.7314001936628196,0.9050008493610266,tested,0.2709001341432162,0.11895668818092323,0.022768282760435896,0.04636251965249609,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.13972215000739657
