gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,refseq,exons,direction
FCGRT,484.91139106620903,-1.2509752976518342,0.422545398155047,-2.9605701614878477,0.003070701707806245,0.028109284603573124,0.003070701707806245,True,tested,NM_001136019,7,down
SNX9,931.8433470381661,-1.166169676736565,0.3942217045623141,-2.958156953918376,0.003094844992615615,0.02829803437112241,0.003094844992615615,True,tested,NM_016224,18,down
OBSCN,5256.725184048909,-1.2934633747231046,0.4376071205003472,-2.955764004123599,0.0031189563976218005,0.02846894518976076,0.0031189563976218005,True,tested,NM_001098623,105,down
CHPT1,79.31414317053317,-1.6536966855212085,0.5594610476432393,-2.955874573372887,0.003117838536851362,0.02846894518976076,0.003117838536851362,True,tested,NM_020244,9,down
KIAA0355,599.675666964606,-1.1732195234780158,0.39730489890191223,-2.95294502212434,0.003147580154045779,0.028680379096621814,0.003147580154045779,True,tested,NM_014686,14,down
CTGF,1139.5036419054445,-1.1680412499316786,0.39566574330886123,-2.952090924434396,0.0031562997532054624,0.028734909191660822,0.0031562997532054624,True,tested,NM_001901,5,down
CYP2R1,75.60328078223908,-1.915729832881243,0.6494256256469513,-2.949883338793126,0.0031789393946159037,0.028890949204009243,0.0031789393946159037,True,tested,NM_024514,5,down
HACE1,300.9784718612336,-1.5832831146947992,0.5369182865925903,-2.9488344022377895,0.003189748428467557,0.02891414753190695,0.003189748428467557,True,tested,NM_020771,24,down
CA13,96.02135801565778,-1.7295625700999142,0.5867112316552866,-2.9478940861934833,0.00319946661576054,0.028952279298174188,0.00319946661576054,True,tested,NM_198584,7,down
RNF146,377.74634635788817,-1.3693141394769868,0.46467620499249435,-2.946813554825999,0.0032106672449653227,0.029028631734600414,0.0032106672449653227,True,tested,NM_030963,5,down
CARD6,341.21972428191765,-1.9890935253887583,0.6760609500965329,-2.9421807680280025,0.003259096186757443,0.029415863005217948,0.003259096186757443,True,tested,NM_032587,3,down
DNAH1,523.0597807125208,-1.2591874054634091,0.4282980990366643,-2.939978973279582,0.003282345204681917,0.029574887410281494,0.003282345204681917,True,tested,NM_015512,78,down
CPVL,101.28608421904886,-1.5403670354059698,0.5238953389931299,-2.940219010855085,0.003279803301461517,0.029574887410281494,0.003279803301461517,True,tested,NM_019029,13,down
KCTD12,1342.7100343719,-1.1562745807976473,0.39341524808926587,-2.9390690534071235,0.003291997200763831,0.029636437524614232,0.003291997200763831,True,tested,NM_138444,1,down
CRBN,290.74686032215897,-1.3214107037993783,0.44994047119000274,-2.936856736413399,0.0033155723433455396,0.02982311904040089,0.0033155723433455396,True,tested,NM_016302,11,down
PDE10A,90.9618417363759,-1.6096684257450584,0.5481479809806137,-2.936558158739232,0.003318765830505386,0.029826307797510335,0.003318765830505386,True,tested,NM_006661,23,down
DDX26B,174.83738038799888,-1.450859463975271,0.49442479153816576,-2.934439147886612,0.003341510676737671,0.030005052281885446,0.003341510676737671,True,tested,NM_182540,17,down
C1orf115,80.64880469570183,-1.6241945776697353,0.5550881326685068,-2.926012072824638,0.00343337613109024,0.03072491450871726,0.00343337613109024,True,tested,NM_024709,2,down
CLIC2,101.79072383093929,-1.6347239050409827,0.559152259217502,-2.9235756059157745,0.0034603617824949385,0.03094005181863134,0.0034603617824949385,True,tested,NM_001289,6,down
SHC2,136.19458515731662,-1.5579725336583243,0.5333038713679239,-2.921359879991357,0.003485070020129467,0.03113447757778927,0.003485070020129467,True,tested,NM_012435,13,down
RBPMS,138.07344128837636,-1.5170120025699583,0.5193693462260177,-2.920873196682249,0.0034905186350244967,0.031144740514986186,0.0034905186350244967,True,tested,NM_001008711,10,down
RGL1,352.39096438494494,-1.2908087081593878,0.4423968936120368,-2.917761690459273,0.0035255367926997215,0.031415852030621944,0.0035255367926997215,True,tested,NM_015149,19,down
ZNF470,54.15964355434832,-2.2062854310388986,0.7592903775766464,-2.905720256959513,0.003664088674126501,0.0325400808202646,0.003664088674126501,True,tested,NM_001001668,6,down
SPRR2D,1642.8218264636714,-1.4502980097851088,0.4992183327024744,-2.905137721874212,0.0036709153602539814,0.032573172951713115,0.0036709153602539814,True,tested,NM_006945,2,down
SPRY2,220.2275881160215,-1.6328394335174656,0.5622332264766615,-2.904203018647539,0.0036818932476455454,0.032643013046214434,0.0036818932476455454,True,tested,NM_005842,2,down
BBS9,154.97325540057003,-1.5551897021408698,0.5370832077033929,-2.8956215346798397,0.003784084686988177,0.03346430447937524,0.003784084686988177,True,tested,NM_198428,23,down
ATP8B4,127.21918798714644,-1.536299374533637,0.5309725788353408,-2.8933685764026182,0.0038113375564246548,0.03364866585529195,0.0038113375564246548,True,tested,NM_024837,28,down
MSRB3,205.34747973545836,-1.436987570098613,0.49680128337171575,-2.892479585290106,0.003822140204103486,0.0336874202888517,0.003822140204103486,True,tested,NM_001031679,7,down
UGCG,353.9294268544761,-1.2128583613505532,0.4192784045900066,-2.892727953724573,0.0038191193377895304,0.0336874202888517,0.0038191193377895304,True,tested,NM_003358,9,down
MGC48628,72.18954073799598,-2.4742532238112687,0.8561122950856209,-2.8901035974069442,0.0038511488936944878,0.03391464398755598,0.0038511488936944878,True,tested,NM_207491,8,down
SESTD1,306.6124432745098,-1.3300018610292788,0.460795919244207,-2.886314321556352,0.0038978266506287168,0.03426825672929314,0.0038978266506287168,True,tested,NM_178123,18,down
UACA,921.510583907385,-1.1308894788330182,0.3927722261208733,-2.8792501190880886,0.0039862205173922605,0.034928467686174386,0.0039862205173922605,True,tested,NM_001008224,19,down
PRCP,397.64388624413033,-1.216509194922137,0.4226566509733703,-2.878244532815322,0.003998950268712574,0.03494802238432527,0.003998950268712574,True,tested,NM_199418,10,down
C1QTNF5,122.59973137909849,-1.5855329207499547,0.5510229568841225,-2.877435324502069,0.004009220852817645,0.03494802238432527,0.004009220852817645,True,tested,NM_015645,3,down
ROBO2,167.5641051454389,-1.8479934551517008,0.6420888135208601,-2.87809632598694,0.0040008295415829235,0.03494802238432527,0.0040008295415829235,True,tested,NM_002942,26,down
RFX3,102.34712320960703,-1.5137119739616194,0.5260877068010158,-2.8772996486955678,0.004010945211306447,0.03494802238432527,0.004010945211306447,True,tested,NM_002919,16,down
PPARGC1A,164.9375086957247,-2.078352257040715,0.7223430064290584,-2.8772373215256306,0.004011737578097875,0.03494802238432527,0.004011737578097875,True,tested,NM_013261,13,down
N4BP2L1,82.85822608724013,-1.8522120068965604,0.6436267621787053,-2.877773448429553,0.004004926427872166,0.03494802238432527,0.004004926427872166,True,tested,NM_001079691,5,down
SPRR2B,161.11090900011206,-1.848749157047327,0.6426419777278731,-2.876794889097923,0.004017366318112506,0.03496806175483843,0.004017366318112506,True,tested,NM_001017418,3,down
GLT8D4,138.26229259239003,-1.5185532937742865,0.5280866196577693,-2.875576159756513,0.00403290840431971,0.03507428451637654,0.00403290840431971,True,tested,NM_001080393,7,down
DNAJA4,671.5512660713647,-1.297962446273841,0.45164575848389465,-2.873850627161653,0.004055006955164056,0.03520818435615998,0.004055006955164056,True,tested,NM_018602,8,down
ZNF83,142.519111706445,-1.7147101582958595,0.5972540774644894,-2.870989454898799,0.004091891749056097,0.0354991038113818,0.004091891749056097,True,tested,NM_001105553,7,down
DUSP26,93.06452245786254,-7.674161347203875,2.6802124088270767,-2.8632661060480156,0.004192982544334195,0.03631613735430755,0.004192982544334195,True,tested,NM_024025,4,down
TRIM22,864.060645255664,-1.579744695712376,0.5522456570350294,-2.86058328497126,0.004228624678530502,0.03653448262552751,0.004228624678530502,True,tested,NM_006074,8,down
TMTC2,290.6640438172124,-1.3566991291813502,0.4745877425985424,-2.858689779371299,0.004253945685756548,0.0367230512527184,0.004253945685756548,True,tested,NM_152588,12,down
ZNF862,453.47580803841237,-1.1769738404014858,0.41234229849708603,-2.854361157444543,0.004312347670219715,0.03713175319285751,0.004312347670219715,True,tested,NM_001099220,8,down
ACPP,277.4464283132493,-1.4056598412717827,0.49249951971555955,-2.8541344407475036,0.004315426484721018,0.03713175319285751,0.004315426484721018,True,tested,NM_001134194,11,down
PODXL2,46.73169066562824,-1.9597752401718282,0.6877365064342242,-2.8496018778076353,0.004377398417366905,0.03757266974906594,0.004377398417366905,True,tested,NM_015720,8,down
C4orf32,107.54936979839708,-1.7901839032652218,0.6286039775107759,-2.847872376427229,0.004401257055818232,0.037746617655858246,0.004401257055818232,True,tested,NM_152400,2,down
COL21A1,88.99300622921025,-1.5561794616001916,0.5465514431117934,-2.8472698795562152,0.004409596199728076,0.03775649362212157,0.004409596199728076,True,tested,NM_030820,30,down
CRY2,561.5126565771176,-1.1383597999514132,0.40006890737096773,-2.845409325688632,0.00443543854938018,0.03794683827344313,0.00443543854938018,True,tested,NM_001127457,12,down
TRO,206.85680662647584,-1.3212465413948347,0.46468143365373743,-2.843338351192607,0.004464364906616004,0.03813220951943718,0.004464364906616004,True,tested,NM_001039705,13,down
APOL3,143.66224111257677,-1.730040869404724,0.6090930298023878,-2.84035571703392,0.00450632529848214,0.03839696154570427,0.00450632529848214,True,tested,NM_030644,5,down
ZNF25,102.13153410307609,-1.809944992700069,0.6377613500060781,-2.8379659455418857,0.0045402026347760634,0.03859172239559654,0.0045402026347760634,True,tested,NM_145011,6,down
GLDN,77.39140069301226,-1.927854806940827,0.6799110641817753,-2.8354514413747087,0.0045760971071562425,0.03880983804774891,0.0045760971071562425,True,tested,NM_181789,10,down
PPP1R3B,317.2990988633342,-1.1973979058481652,0.4225970299643475,-2.8334271680735283,0.004605180078152681,0.03898631901778571,0.004605180078152681,True,tested,NM_024607,2,down
EXPH5,738.1921108787319,-1.5402085929240512,0.5443555858188261,-2.829416346683117,0.0046632989310331305,0.03935150085898319,0.0046632989310331305,True,tested,NM_015065,6,down
CNN3,831.9816099354217,-1.2381487538972702,0.43798550517520396,-2.8269171907914696,0.004699847979176313,0.03959631344765545,0.004699847979176313,True,tested,NM_001839,7,down
CYP4V2,150.55789575237318,-1.3386903920919524,0.473996874360067,-2.824259957197586,0.00473899311482387,0.03986217907473145,0.00473899311482387,True,tested,NM_207352,11,down
RHOU,125.97939095839986,-1.55097426474905,0.5492633625714844,-2.8237351522735086,0.004746759107227708,0.03989556094442744,0.004746759107227708,True,tested,NM_021205,3,down
FNBP1,562.7346802889435,-1.132481717894351,0.40163748576746244,-2.8196614061816634,0.004807434677033822,0.04034098140328861,0.004807434677033822,True,tested,NM_015033,17,down
ACTA2,300.8536455440857,-1.5161346235662916,0.5380386641757965,-2.817891583848919,0.00483401293556024,0.04053163599441012,0.00483401293556024,True,tested,NM_001613,9,down
ITK,66.62604702456204,-1.6542973059552082,0.5877663106802066,-2.814549381097962,0.004884567252701462,0.04079273732661491,0.004884567252701462,True,tested,NM_005546,17,down
UCP2,256.19214243124,-1.3719147232365594,0.48757196540534564,-2.813768675350336,0.00489644493996572,0.04085945237432871,0.00489644493996572,True,tested,NM_003355,8,down
STS,123.69667638258119,-1.4907461067564134,0.5300600672927659,-2.8124097602188085,0.004917181859597025,0.04099993064835424,0.004917181859597025,True,tested,NM_000351,10,down
ABCA7,630.9133859833122,-1.1831708055133607,0.42108032407715834,-2.8098458604220076,0.0049565231845297,0.04126246638404836,0.0049565231845297,True,tested,NM_019112,47,down
SMARCA2,1231.167197848281,-1.1443744951746322,0.4073807087907379,-2.809103304306123,0.004967970251484327,0.041325016201183166,0.004967970251484327,True,tested,NM_003070,34,down
FES,187.19582840019177,-1.5057173554290995,0.5362653002270574,-2.8077844208670055,0.004988360799482349,0.04146180265772275,0.004988360799482349,True,tested,NM_002005,19,down
ITGBL1,89.35925107125303,-2.275105519888329,0.8119901490551777,-2.8018880802133075,0.005080449533116501,0.042082231867458554,0.005080449533116501,True,tested,NM_004791,11,down
PLCE1,247.36214682201845,-1.577361855685796,0.5633045788366172,-2.800193563033862,0.005107197213462645,0.042248987342235075,0.005107197213462645,True,tested,NM_016341,33,down
ACAA1,354.2874025018538,-1.1709583566720887,0.41901193394949676,-2.794570421025821,0.005196872076652886,0.04278866617344453,0.005196872076652886,True,tested,NM_001607,12,down
LOC441108,50.499534816840914,-1.8895038180175447,0.6765864526898724,-2.7927012290972346,0.005226994521477093,0.04296933054979526,0.005226994521477093,True,tested,NM_001013717,4,down
PREX1,565.2489599072927,-1.2762730571591387,0.45744596514387614,-2.789997408235363,0.005270846348901972,0.04329594350395943,0.005270846348901972,True,tested,NM_020820,40,down
C1QA,293.04157589451074,-1.256873355595991,0.45069572685557074,-2.7887403423258252,0.005291346973908999,0.04341920263660547,0.005291346973908999,True,tested,NM_015991,3,down
HFE,75.60315325973853,-2.0110864639400097,0.7211889573046475,-2.788570794894296,0.005294117511659205,0.04341920263660547,0.005294117511659205,True,tested,NM_000410,6,down
AVIL,174.17347406835586,-1.3590257908540264,0.48743663019629657,-2.7881076362823416,0.005301692565712763,0.0434474119308723,0.005301692565712763,True,tested,NM_006576,19,down
C8orf4,107.53746516340556,-1.5022937266228962,0.5389106849152521,-2.7876488046607273,0.005309206502436416,0.043475076784565074,0.005309206502436416,True,tested,NM_020130,1,down
PTGER3,106.4310349072681,-1.4997171503039346,0.5383221791452903,-2.785910015234889,0.005337768702788943,0.04367492055412822,0.005337768702788943,True,tested,NM_198715,2,down
TCEA2,80.28051215147747,-1.93777354344371,0.6957577439926212,-2.78512680624114,0.0053506793454835755,0.04374648809622603,0.0053506793454835755,True,tested,NM_198723,11,down
ECM2,104.73610948187536,-1.6092865265212242,0.5781971613981626,-2.783283339941935,0.00538117894629926,0.043927479417109574,0.00538117894629926,True,tested,NM_001393,10,down
DDR2,284.8636428972984,-1.2351654617657157,0.44413869866156647,-2.781035441153736,0.005418582129617363,0.04416417676785105,0.005418582129617363,True,tested,NM_001014796,19,down
UBA7,437.940947375642,-1.2680572789352897,0.4569727496077706,-2.7749078692847444,0.00552173476019829,0.044761840579200025,0.00552173476019829,True,tested,NM_003335,24,down
TNFRSF19,423.25366294000804,-1.5639291722573854,0.5637224681863222,-2.774289230104757,0.005532246917156612,0.04477795540188549,0.005532246917156612,True,tested,NM_148957,10,down
ZNF654,305.23493118003427,-1.2872423822211303,0.4643425021726989,-2.772182981738719,0.005568172665155097,0.045034043125573096,0.005568172665155097,True,tested,NM_018293,2,down
ARRB1,163.64185110700066,-1.454699749808175,0.525263250636493,-2.769467972574567,0.005614792420864706,0.04530645865868249,0.005614792420864706,True,tested,NM_004041,16,down
FGD5,397.43888526087017,-1.2743276154187764,0.460260945852965,-2.7687068105619224,0.005627925478653397,0.0453775787250442,0.005627925478653397,True,tested,NM_152536,20,down
SNORD114-17,1152.0588835944286,-1.5796773711418999,0.5710572524286581,-2.7662329204710487,0.005670801500717196,0.04565834036474996,0.005670801500717196,True,tested,NR_003210,1,down
POU6F1,71.47717654287864,-2.295157119650586,0.8297908580176673,-2.7659465002224923,0.005675784553242285,0.04565834036474996,0.005675784553242285,True,tested,NM_002702,11,down
APOD,189.58509965715197,-4.725061849751793,1.710854768942972,-2.7618135305962332,0.005748129707044318,0.04616961062859909,0.005748129707044318,True,tested,NM_001647,5,down
TRIM6-TRIM34,87.73809708884397,-2.055793498323828,0.7443059058469218,-2.7620276584862062,0.0057443611980614985,0.04616961062859909,0.0057443611980614985,True,tested,NM_001003819,14,down
STAT5B,739.2707111035814,-1.1183118358991,0.40506105722050445,-2.760847570914033,0.0057651576857283,0.04623568446279505,0.0057651576857283,True,tested,NM_012448,19,down
HIF3A,159.81021116085725,-2.4322727844256686,0.881923270636636,-2.7579188183455896,0.005817064240099426,0.046580851300674214,0.005817064240099426,True,tested,NM_022462,15,down
CTSF,158.87088230364404,-1.531338823834777,0.5566972652525698,-2.7507568644872338,0.00594577559772416,0.04743076570211847,0.00594577559772416,True,tested,NM_003793,13,down
ASAH1,587.2249759738451,-1.0956894521931908,0.39847272075671447,-2.749722616174166,0.005964573208954123,0.04754461770354478,0.005964573208954123,True,tested,NM_001127505,14,down
GNE,195.05528049131007,-1.539544684123531,0.5599973366817314,-2.7492000109252577,0.005974091985833766,0.047584389994821494,0.005974091985833766,True,tested,NM_001128227,12,down
HLA-DRB5,175.9091600879934,-1.3188178037303415,0.47998482191719816,-2.74762397373859,0.00600288100258455,0.047724833842146396,0.00600288100258455,True,tested,NM_002125,6,down
RASGRF2,80.06782854218977,-1.5357307762942058,0.5589579331099626,-2.7474890064617528,0.0060053522120043345,0.047724833842146396,0.0060053522120043345,True,tested,NM_006909,27,down
PTGIR,71.7823195071348,-1.6893746874066222,0.6159419569759604,-2.7427498131492882,0.0060927086458283375,0.04834591920926927,0.0060927086458283375,True,tested,NM_000960,3,down
ARHGAP10,287.8660010021124,-1.1674263217432095,0.42608594395756577,-2.739884613183753,0.006146075735991566,0.04873258240175653,0.006146075735991566,True,tested,NM_024605,23,down
NCOA7,1075.2557372817596,-1.2952529845746032,0.47282784803391925,-2.7393754195325775,0.006155603888161522,0.048771323113895135,0.006155603888161522,True,tested,NM_001122842,16,down
AMY2B,52.529585519466394,-1.7296020937030767,0.6321106135984598,-2.736233273883587,0.006214695333931282,0.049057668173751144,0.006214695333931282,True,tested,NM_020978,12,down
RSAD1,292.23279422048125,-1.2235393187883692,0.4471728469449924,-2.736166399966766,0.006215958501971245,0.049057668173751144,0.006215958501971245,True,tested,NM_018346,9,down
KIAA1614,76.4655752567558,-1.6940812127423819,0.6193006967076802,-2.7354744177560892,0.006229042793230354,0.04907993504926255,0.006229042793230354,True,tested,NM_020950,9,down
SNORD116-23,292.2024020439948,-1.317863652774367,0.48179470088204945,-2.735322016538741,0.006231927789426637,0.04907993504926255,0.006231927789426637,True,tested,NR_003337,1,down
FYN,281.6829348799071,-1.326308043992815,0.48507205820258126,-2.734249523477824,0.0062522644161975465,0.0492032134506153,0.0062522644161975465,True,tested,NM_002037,14,down
STXBP5,786.7885508560875,-1.1572400468457944,0.4233941593533811,-2.733245183668009,0.006271362868907503,0.049278365474643246,0.006271362868907503,True,tested,NM_001127715,28,down
