gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
ADAMTS5,7.493882088174462,5.825914452065028,6.81904085796144,4.693149470281473,9.524427665677122,6.182910879130201
ADAMTS9,10.086980697982847,7.219840896302898,8.24336002291776,6.275174477612144,11.230978287302769,7.9351881216220175
ADAMTSL1,6.274743180909712,2.064982646788904,6.740039465188302,4.209482272509481,7.716940534171301,4.595814411192874
ADAMTSL4,9.579803121213379,7.786047213859525,9.421438186349448,9.634746056162303,10.504307335825864,7.914334957844033
ADAMTSL5,7.278368014260121,7.905818438188286,6.350921086928302,7.042121660301247,6.082247138150112,6.378302125594158
ADAP1,5.989371355224746,8.333661803106942,4.77997114345052,7.752279002994723,6.5977213878855725,6.020678585832798
ADAP2,7.303966618712855,7.620834168198675,7.2875391335399025,6.406291158009749,8.50728404280592,7.20076971348195
ADAR,11.87429110444907,11.80836489652222,11.120225612321343,11.90655528500365,11.702863287321167,12.450568344256805
ADARB1,7.757436055448639,7.643986670616352,8.288477698785973,8.076564788017327,8.74070175771403,8.643848116022793
ADAT1,7.41385132639895,8.38952546975751,7.96631501982432,8.838736827573113,8.236880060731043,8.292759102148056
ADAT2,7.9480882513288265,7.29489806899954,8.499857359715815,8.803481876533281,7.927687208749886,7.55347252202177
ADCK2,8.633085299415791,9.380496759998412,7.986991168242863,8.931467850135403,8.321651599271028,8.954879385813703
ADCK4,8.049938538390737,8.282941155021048,7.65791340796395,7.739899831329438,8.169863656785763,6.94518848892322
ADCK5,7.378145019850865,8.973053239753167,8.23185663953088,8.194657727355759,7.6852971127407566,8.533307949136239
ADCY1,7.1288302327753605,4.439482270960163,6.567739346440104,4.693149470281473,7.829781212474326,5.2566493305648905
ADCY3,10.18839278193307,10.851661500222427,9.316436337561711,10.533411505169017,10.297486106203621,9.654672062251771
ADCY4,8.324625923674754,6.27468930461998,7.700266194477012,5.343624639240301,9.476702846646043,7.0786314150665515
ADCY6,10.101651311275486,8.51412675715788,9.5216773553478,7.630153803716573,10.523447829216037,9.175980652566084
ADCY7,9.476655226108877,9.770656136046702,9.707566190145732,9.53975053979221,10.163950711800313,10.31975545291493
