gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
SPG11,1596.6052264256346,654.3714776299281,1661.8165850233568,1520.690105145904,1408.69337025579,1501.8612923574135
SPG20,339.05280700422526,33.43503900298903,361.0028787161528,206.32015963215173,325.2147513348725,279.5794173799114
SPG21,404.3621591730719,388.483310320444,409.13659587830654,566.4593668472023,556.2883904412294,547.217000349123
SPG7,899.0457628349743,1905.7972231703748,1305.6270780234192,1579.6387221836617,1268.3375302060028,1384.5503307934807
SPHK1,112.55441543992724,340.7189688876025,178.0947534999687,337.1124036846765,413.07978941482054,444.657716586643
SPHK2,102.82749064882242,156.0301820139488,92.65740553714589,103.16007981607586,122.09816979940828,94.12975359022143
SPI1,84.76320175105631,85.97581457911465,113.11423533106121,120.66045049916016,241.9141308175192,95.53467528559787
SPIN1,824.0094858750228,429.87907289557324,977.1144583917203,1433.1882517304825,817.601295899776,1381.740487402728
SPIN3,137.56650775991108,25.474315430848783,161.2479524932149,214.6098089030864,162.03682347211193,101.15436206710362
SPIN4,112.55441543992724,14.329302429852442,178.0947534999687,238.55768457467545,95.85276881448874,207.2259500680248
SPINK5,14186.025027484162,1469.5495714170893,16881.69795169636,1128.3133729883298,3693.754912529763,91.31991019946855
SPINT1,1151.9458074036997,3324.3981637257666,1575.1758941314802,1397.266438223099,368.0061659841979,869.6465294380158
SPINT2,2505.3779140517136,5018.440139877211,2146.7637854320556,2846.112916354236,1485.7179166245755,3071.158826092896
SPIRE1,361.285777955322,541.3292029055367,264.7354443918454,376.7185057569199,690.9387085377731,382.8411619900797
SPIRE2,83.37364106661276,74.83080157811831,52.94708887836908,81.97542056813171,41.650310258676654,44.957494252046054
SPN,140.34562912879815,90.75224872239879,141.99446562835342,128.02902762887987,247.6196527707626,141.19463038533215
SPNS1,226.49839156429803,724.4258450647624,176.89141057091487,526.8532647749589,247.04910057543825,363.87471910249775
SPNS2,933.784779946063,409.1811916080086,1204.5462719828965,350.9284858029009,920.3006910581569,96.9395969809743
SPOCK1,100.04836927993533,63.68578857712196,68.59054695606903,446.7199884892571,400.5276411176851,288.00894755217
SPOCK2,382.1291882219752,167.17519501494516,150.41786613173034,172.24049040719808,844.4172490800199,207.2259500680248
SPON1,193.14893513765293,108.26584058110734,197.3482403648302,50.65896776682297,1341.9387634028424,300.65324281055797
SPOP,304.31378989313663,184.6887868736537,261.12541560468384,106.84436838093572,315.5153640143588,297.8433994198051
SPOPL,491.90448229301535,611.3835703403709,512.624087776937,779.2270314678588,373.71168793744124,908.281876060868
SPP1,26.401653004427377,605.0149914826586,34.89694494256144,7903.720043765598,90.7177990565697,1187.8612934407793
SPPL2A,341.83192837311236,418.7340598945769,566.77451958436,303.9538066009378,527.7607806750125,483.2930632094951
SPPL2B,434.93249423082995,528.5920451901122,481.3371716215371,340.79669224953636,504.9386928620389,217.06040193565985
SPPL3,711.4550704350956,706.9122532060538,657.0252392633981,584.8808096715015,370.85892696081953,508.581653726271
SPR,115.33353680881433,194.241655160222,87.84403382093052,230.26803530374076,131.22700492459768,142.59955208070858
SPRED1,783.71222602616,942.549670941405,838.7300215505284,683.4355287815026,971.0798364420228,747.4183419402657
SPRED2,459.94458655081377,565.2113736219574,406.7299100201988,432.90390637103263,306.38652888916937,322.4295290888928
